dataset_group,source_bucket,source_type,clip_id,split,spk,titulo,clip,n_frames,text_large_existing,mp4_gcs_path,npz_gcs_path,txt_gcs_path,has_mp4,has_npz,has_txt,url,url_confidence,source_context_status,notes
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0156,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0156,90,boludo me tapaba el pezon nada mas la malla tenia un mini cuadradito,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0156.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0156.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0156.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0157,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0157,135,y la mina a ver como queda me decia vos sos loca vos queres que salga asi en medio del local boludo,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0157.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0157.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0157.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0158,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0158,119,y que hice sali si no me quedaba otra opcion no habia otra opcion no habia chance boludo,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0158.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0158.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0158.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0159,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0159,94,yo estaba asi mirandome al espejo del probador que hago que hice,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0159.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0159.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0159.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0160,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0160,102,sali le dije queres ver mira en donde tanto me pedis queres mirar mira,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0160.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0160.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0160.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0162,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0162,183,ah que tetas que verguenza ay me estoy sonrojando ahora de la verguenza boludo,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0162.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0162.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0162.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0163,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0163,118,que tuve en el momento la mina piropiandome mis tetas yo dije señora ubiquese,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0163.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0163.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0163.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0164,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0164,120,ay que tetas pero yo me las hice como asi viste,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0164.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0164.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0164.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0165,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0165,91,si asi viste simpatica porque encima tenes que ser simpatica boludo,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0165.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0165.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0165.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0166,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0166,104,la mierda nada mas encima esta haciendo copada a la mina nada mas queria que le compre la malla mierda,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0166.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0166.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0166.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0167,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0167,108,si ah si viste boludo y yo a todo esto con un triangulo en la teta boludo,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0167.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0167.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0167.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0168,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0168,94,y nada una copada una simpatica terrible la mujer,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0168.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0168.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0168.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0169,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0169,131,y bueno gente espero que les haya gustado este video nada mas tenia muchas ganas de hablar y de contar estas pelotudeces,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0169.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0169.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0169.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0170,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0170,134,que con mis amigos nos cagamos de risa cuando las conte y nada cada uno contaba su experiencia en estas pelotudeces,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0170.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0170.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0170.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0171,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0171,127,asi que nada leo su experiencia en los comentarios dejenlas tal vez hago un video leyendo sus experiencias,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0171.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0171.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0171.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0172,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0172,94,acuerdense que en la descripcion esta el link de famisafe que es la aplicacion que les recomende al principio,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0172.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0172.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0172.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0173,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0173,113,asi que nada si les gusto suscribanse suscribanse suscribanse y nada muchas gracias por ver mis videos,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0173.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0173.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0173.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f30::Me dejaron PELADA ahí abajo - Storytime::clip_0174,train,f30,Me dejaron PELADA ahí abajo - Storytime,clip_0174,102,posta muchas gracias por bancarme les mando un saludo enorme y cuidense mucho saludos chau chau,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0174.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0174.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me dejaron PELADA ahí abajo - Storytime/clip_0174.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0000,train,f31,Me estafaron,clip_0000,255,hola gente como andan dia 640 mil de cuarentena este pelo yo tengo pensada ponerme un gorro y ocultar esta mierda que tengo aca este budin marmolado pero dije ya,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0000.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0000.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0000.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0001,train,f31,Me estafaron,clip_0001,266,esta algun dia cuando vea estos videos en un futuro me voy a reir y voy a decir ay marty que para la mierda que tenias el pelo esas cosas que venia pegando ahi son las luces led del orto que se vienen cayendo y me las tienen las re pelotas infladas,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0001.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0001.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0001.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0004,train,f31,Me estafaron,clip_0004,139,esta es la historia que les vengo a contar hoy tengo aca mi sanguchito de jamon queso huevo y aceituna,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0004.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0004.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0004.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0005,train,f31,Me estafaron,clip_0005,254,que no he comido acabo de aspirar un huevazo que me llego hasta la traquea y me atraveso como si fuera un misil yo no me rio es la historia que yo me dio que habia ocultado de,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0005.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0005.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0005.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0006,train,f31,Me estafaron,clip_0006,257,mi cabeza porque no se si me daba verguenza recordarla o tipo simplemente no me queria acordar de esta mierda el otro dia estaba viendo mi instagram o sea me estaba auto hackeando estaba viendo mis fotos viejas y veo esta,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0006.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0006.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0006.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0007,train,f31,Me estafaron,clip_0007,257,foto no que ustedes como vean dice sorteo 27 de abril del 2019 o sea hace un año que fue cuando hice mi primer sorteo y,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0007.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0007.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0007.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0008,train,f31,Me estafaron,clip_0008,257,unico sorteo en la vida y me escafaron la cosa fue asi en ese momento yo recien habia empezado a subir videos recien habia empezado a tener seguidores en instagram o sea no entendia mucho nunca,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0008.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0008.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0008.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0009,train,f31,Me estafaron,clip_0009,256,habia hecho un canje yo generalmente no hago muchos canjes o sea los canjes que hago son mas que nada de comida porque es lo que mas me gusta en mi vida yo tenia en instagram ponele no se 20 mil,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0009.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0009.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0009.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0010,train,f31,Me estafaron,clip_0010,259,seguidores y me habia hablado de una pagina que tenia unos 20 mil seguidores unos buenos 160 mil seguidores y yo dije no listo amigo me hablo a didas la pagina esta se llamaba space clothing art vendian,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0010.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0010.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0010.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0011,train,f31,Me estafaron,clip_0011,255,ropa asi importada viste esa ropa trucha que le imprimen en la fotocopiadora de su casa si es que te llega el pedido pero para mi en ese momento yo dije ah mira una madroca quiere hacer algo conmigo,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0011.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0011.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0011.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0012,train,f31,Me estafaron,clip_0012,162,no ese fue mi primer instinto hola martin nos encantaria realizar un sorteo con vos a modo de canje nos encanta lo que haces,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0012.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0012.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0012.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0013,train,f31,Me estafaron,clip_0013,123,a quien le va a encantar lo que hago este mochi de gorto quedenselo presente porque lo usaron durante toda la,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0013.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0013.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0013.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0014,train,f31,Me estafaron,clip_0014,259,porque lo uso el gato este durante toda la conversacion hola si me rea genial martin pasame tu whatsapp y coordinamos yo no borre esa foto porque a mi me gustaba la foto y queria quedar ahi pero desetiquete,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0014.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0014.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0014.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0015,train,f31,Me estafaron,clip_0015,262,a la marca o sea vos pasas a la otra foto que esta la foto esta pedorra sacada de pinterest o sea es la tipica foto de sorteo que te vas a ganar todo esta mierda y es mentira nadie se gano nada no participen en mi sorteo,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0015.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0015.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0015.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0016,train,f31,Me estafaron,clip_0016,263,porque son mentiras despues de esto no hice ningun sorteo y ahora si hago un sorteo claramente no va a ser una esbalacia pero en este entonces mi sorteo fue un fraude sorteemos todos estos productos tenes que participar,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0016.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0016.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0016.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0017,train,f31,Me estafaron,clip_0017,89,y es muy facil debes cumplir con estos 3 pasos obligatorios,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0017.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0017.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0017.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0018,train,f31,Me estafaron,clip_0018,254,se llaman ramasco shop y no tenian un puto seguidor eso fue lo que me parecio raro a mi en primero en principal me hablo de una pagina con un monton de seguidores yo tenia que etiquetar esta pagina que no tenia ningun seguidor pero despues el chabon,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0018.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0018.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0018.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0019,train,f31,Me estafaron,clip_0019,256,me habia dicho que era para hacer crecer a la pagina en fin la pagina del gorto crecio sumo como 11 000 seguidores en 2 dias a mi lo que me costo cultivar 11 000 seguidores para que,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0019.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0019.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0019.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0020,train,f31,Me estafaron,clip_0020,264,este flaco que encima que me recabo los consiguio en un dia literalmente y en mi foto esta tengo 33 000 comentarios la gente habia participado en mi sorteo mi sorteo,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0020.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0020.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0020.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0021,train,f31,Me estafaron,clip_0021,255,hasta el momento estaba siendo un exito y aca empieza primero que nada quiero explicar lo que es una estafa por internet para que estemos en contexto y claramente no lo voy a explicar yo porque yo,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0021.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0021.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0021.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0022,train,f31,Me estafaron,clip_0022,259,no tengo ni puta idea a mi me vieron la cara de boluda y con razon pero tengo a lea enricho que va a explicarles a ustedes el abogado de youtube estafa hacia otras defraudaciones articulo,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0022.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0022.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0022.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0025,train,f31,Me estafaron,clip_0025,254,te voy a vender ropa y vos en base a eso contratas y pagas y despues no te lo mandan no hay una contraprestacion eso lleva a que vos creiste que la otra,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0025.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0025.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0025.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0026,train,f31,Me estafaron,clip_0026,270,persona iba a hacer su parte y no lo hizo eso se llama error porque tu voluntad estuvo viciada y el engaño simplemente como lo dice su palabra es una mentira que a vos te lleve a la confusion,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0026.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0026.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0026.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0027,train,f31,Me estafaron,clip_0027,255,y te genera un perjuicio economico un perjuicio patrimonial que a vos te haga gastar la plata por ejemplo y que la otra persona como cuarto elemento tenga una disposicion patrimonial bueno ya,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0027.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0027.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0027.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0028,train,f31,Me estafaron,clip_0028,255,que empezamos con esta conversacion del orto ustedes no se imaginan quien es este chabon quien es el que quiero usar las palabras correctas para que despues no me vengan a denunciar porque este chabon,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0028.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0028.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0028.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0029,train,f31,Me estafaron,clip_0029,91,esta metido con gente que se encargan de,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0029.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0029.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0029.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0030,train,f31,Me estafaron,clip_0030,141,como lo puedo decir para que no me acusen no quiero ir a juicio esta gente que se encargan de,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0030.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0030.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0030.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0031,train,f31,Me estafaron,clip_0031,261,persuadir a la gente a meterse a sorteos pedorros que despues no terminan en nada el otro dia a las 4 de la mañana cuando me tratan y que no dios esta historia la estoy cantando tan para el orto pero es que estoy como ahora necesito contarlas empece,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0031.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0031.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0031.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f31::Me estafaron::clip_0032,train,f31,Me estafaron,clip_0032,258,a unir todos los cabos y no entienden a donde llegue en fin el 23 de abril del 2019 me habla a mi giovanni para mi ponerle giovanni era como decirte george armani,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0032.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0032.npz,gs://labios-argentos-vsr-dataset/lip_rois/Me estafaron/clip_0032.txt,true,true,true,,,missing_url,
