dataset_group,source_id,clip_id,existing_text,large_text,turbo_text,clean_text,status,confidence,patch_count,gpt_status,notes
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0530,,expande y las costillas se abren lateralmente. Contenga el aire unos segundos.,expande y las costillas se abren lateralmente. Contenga el aire unos segundos.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0531,,"Cuando esté con una buena reserva de aire, expire soltando el aire.","Cuando esté con una buena reserva de aire, expire, soltando el aire en la luz.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0532,,"lentamente por la boca, manteniendo los labios ligeramente cerrados para hacer una pequeña respiración.","lentamente por la boca, manteniendo los labios ligeramente cerrados para hacer una pequeña respiración.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0533,,resistencia a la salida del aire y presionando el abdomen a partir de un punto un poco,resistencia a la salida del aire y presionando el abdomen a partir de un punto un poco,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0534,,abajo de su ombligo. Repita este procedimiento tres veces.,abajo de su ombligo. Repita este procedimiento tres veces.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0535,,"Vamos a revisarlo una vez más. Entonces, de pie, las manos a los pies.","Vamos a revisarlo una vez más. Entonces, de pie, las manos a los...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0536,,lados de las costillas inferiores relájese inhale inspirando por la nariz,"lados de las costillas inferiores, relájese, inhale inspirando por la nariz.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0537,,Sienta cómo se expande el diafragma y las costillas hasta que llegue a su final.,Sienta cómo se expande el diafragma y las costillas hasta que llegue a su...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0538,,máxima capacidad retenga el aire mantenga los ojos abiertos tenga cuidado no marear,máxima capacidad retenga el aire mantenga los ojos abiertos tenga cuidado no marear,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0539,,y exhale suavemente por la boca presionando el abdomen debajo del homenaje.,y exhale suavemente por la boca presionando el abdomen debajo del omelette.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0540,,Esto es lo que llamamos respiración costodiafragmática.,Esto es lo que llamamos respiración costodiafragmática.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0541,,es la que utilizamos los profesionales que trabajamos con nuestra voz.,es la que utilizamos los profesionales que trabajamos con nuestra voz. Otra forma de...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0542,,hacer este ejercicio es inspirar en una secuencia de tres llegando en tres a su máximo,hacer este ejercicio es inspirar en una secuencia de 3 llegando en 3 a su máxima,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0543,,"capacidad. Vamos a probarlo. Uno, dos, tres.",capacidad vamos a probarlo 1 2 3,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0544,,"Y exhala por la boca contando desde tres. Tres, dos, uno.","Y exhala por la boca contando desde tres. Tres, dos, uno.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0545,,Uno.,1.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0546,,a hacer este ejercicio varias veces al día para acostumbrarse a utilizar el diafragma.,a hacer este ejercicio varias veces al día para acostumbrarse a utilizar el diafragma.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0547,,y multiplicar hasta en un 500% más su capacidad de aire.,y multiplicar hasta en un 500% más su capacidad de aire.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0548,,que haya hecho este ejercicio de pie para medir su progreso en el aprendizaje de la respiración costo-diapositiva.,que haya hecho este ejercicio de pie para medir su progreso en el aprendizaje de la respiración costo-diagógico.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0549,,puede acostarse y hacerlo apoyando un libro de cierto peso sobre el que se encuentra.,fragmática puede acostarse y hacerlo apoyando un libro de cierto peso,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0550,,sobre su ombligo. Verá cómo el libro se eleva al inspirar y baja al exhalar.,sobre su ombligo. Verá cómo el libro se eleva al inspirar y baja al exhalar.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0551,,"Y si lo desea, puede medir el tiempo con un cronómetro. Al exhalar,",y si lo desea puede medir el tiempo con un cronómetro. Al exhalar...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0552,,pronuncie una vocal buscando mantener estable la proyección de la voz lo más fuerte posible.,pronuncie una vocal buscando mantener estable la proyección de la voz lo más...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0553,,máximo posible. Así podrá medir aún más tangiblemente su progreso.,posible. Así podrá medir aún más tangiblemente su progreso.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0554,,tiempo le aseguro que lo estará haciendo instintivamente y multiplicará hasta el,tiempo le aseguro que lo estará haciendo instintivamente y multiplicará hasta en,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0555,,un 500% más su capacidad de aire.,un 500% más su capacidad de aire.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0556,,"hablar, la voz no se fatigará, no tendrá los finales apenas audibles en sus discusiones.",hablar la voz no se fatigará no tendrá los finales apenas audibles en sus,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0557,,y además cuidará la salud de su aparato de fonación.,y además cuidará la salud de su aparato de fonación.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0558,,necesitamos también cuidar otro factor importante,Necesitamos también cuidar otro factor importante.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0559,,que es fundamental al hablar en público. La pronunciación.,que es fundamental al hablar en público. La pronunciación.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0560,,"Este es mi primer día en la empresa, agradezco la cordial bienvenida.","Este es mi primer día en la empresa, agradezco la cordial bienvenida.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0561,,Tenemos muchos problemas por delante y juntos vamos a afrontarlos. Tengo un claro objetivo en mi gestión.,Tenemos muchos problemas por delante y juntos vamos a afrontarlos. Tengo un claro objetivo en mi gestión.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0562,,y es que posicionar nuestra empresa dentro de las tres mejores del país.,y es que posicionan a nuestra empresa dentro de las tres mejores del país.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0563,,ustedes y ustedes pueden contar conmigo. Indudablemente quien pronuncia bien las palabras es...,ustedes y ustedes pueden contar conmigo. Indudablemente quien pronuncia bien las palabras es,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0564,,"mejor comprendido. Y quien pronuncia mal las palabras, generalmente lo hace por negligencia.",mejor comprendido. Y quien pronuncia mal las palabras generalmente lo hace por negligencia.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0565,,Porque en su hábitat cotidiano lo entienden y con eso se conforma.,porque en su hábitat cotidiano lo entienden y con eso se conforma.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0566,,"como casi sin darse cuenta, ha ido transformando su forma habitual de hablar.",casi sin darse cuenta ha ido transformando su forma habitual de hablar.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0567,,Pero hablar en público es un poco diferente. Pronunciar mal las palabras afecta a la persona.,Pero hablar en público es un poco diferente. Pronunciar mal las palabras afecta...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0568,,su credibilidad. El público puede que lo interprete como una persona poco preparada.,su credibilidad. El público puede que lo interprete como una persona poco preparada,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0569,,y con una mala formación. Por eso es muy importante la pronunciación correcta de,y con una mala formación. Por eso es muy importante la pronunciación correcta,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0570,,las palabras. Un buen ejercicio es leer textos en voz alta pronunciando,de las palabras. Un buen ejercicio es leer textos en voz alta pronunciando,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0571,,correctamente cada palabra. Esto puede practicarlo todos los días con cualquier texto.,correctamente cada palabra. Esto puede practicarlo todos los días con cualquier texto.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0572,,ejemplo leyendo el diario o una revista y otro ejercicio es colocar una opción,ejemplo leyendo el diario o una revista y otro ejercicio es colocar uno,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0573,,entre sus dientes. Puede utilizar un bolígrafo o un corcho y con él,entre sus dientes puede utilizar un bolígrafo o un corcho y con,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0574,,él entre sus dientes pronunciar las palabras de su discurso. Ese suave esforzo de la palabra,él entre sus dientes pronunciar las palabras de su discurso. Ese suave esforo,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0575,,"esfuerzo que hará al leer en voz alta, educará a su lengua y a los demás órganos",que hará al leer en voz alta educará a su lengua y a los demás órganos,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0576,,intervinientes en la emisión de la voz para ayudarlo a mejorar su pronunciación y su articulación.,intervinientes en la emisión de la voz para ayudarlo a mejorar su pronunciación y su articulación.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0577,,Este es mi primer día en la empresa.,Este es mi primer día en la empresa.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0578,,Estos ejercicios que estamos compartiendo le ayudarán a mejorar la pronunciación.,Estos ejercicios que estamos compartiendo le ayudarán a mejorar la pronunciación.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0579,,Pero recuerde que estos ejercicios son solamente parte de la práctica.,Pero recuerde que estos ejercicios son solamente parte de la práctica.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0580,,público tiene que hacerlo con total naturalidad no con el esfuerzo que hizo durante esto,"en público tiene que hacerlo con total naturalidad, no con el esfuerzo que hizo durante este",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0581,,"estos ejercicios, ya que si no, por supuesto, como usted sabe, se lo anotará forzado.",ejercicios ya que si no por supuesto como usted sabe se lo notará forzado,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0582,,Este es mi primer día en la empresa.,Este es mi primer día en la empresa.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0583,,"Acaba de ver, sonará sobreactuado, forzado. Entonces usted debe hacerlo en forma natural.","Acaba de ver, sonará sobreactuado, forzado. Entonces usted debe hacerlo en forma natural.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0584,,"como habla todos los días con sus clientes o con sus compañeros de trabajo, con su familia o con los amigos.","como habla todos los días con sus clientes o con sus compañeros de trabajo, con su familia o con los amigos.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0585,,Tiene que hacerlo como olvidando que está hablando ante un gran auditorio.,tiene que hacerlo como olvidando que está hablando ante un gran auditorio.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0586,,Este es mi primer día en la empresa.,Este es mi primer día en la empresa.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0587,,Este es otro recurso a tener en cuenta. El volumen.,Este es otro recurso a tener en cuenta. El volumen.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0588,,"Para convertirse en un excelente orador, usted debe ser cuidadoso con el volumen de emisión.","Para convertirse en un excelente orador, usted debe ser cuidadoso con el volumen de emisión.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0589,,de su voz. Piense que su voz debe escucharse en todos los rincones del lugar donde está.,de su voz. Piense que su voz debe escucharse en todos los rincones del lugar donde se está.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0590,,"está hablando. Aunque tampoco puede, por supuesto, irritar a los presentes hablando a los gritos.",está hablando aunque tampoco puede por supuesto irritar a los presentes hablando a los gritos,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0591,,Este es mi primer día en la empresa. Les agradezco la cordial bienvenida.,Este es mi primer día en la empresa. Les agradezco la cordial bienvenida.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0592,,Bienvenida. Sé que tenemos muchos desafíos por delante y que juntos vamos a lograrlo.,sé que tenemos muchos desafíos por delante y que juntos vamos a lograrlo.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0593,,claro objetivo en mi gestión y es lograr posicionar nuestra empresa dentro,claro objetivo en mi gestión y es lograr posicionar nuestra empresa dentro,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0594,,de las tres mejores del país. Sé que cuento con ustedes y ustedes pueden...,de las tres mejores del país. Sé que cuento con ustedes y ustedes pueden...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0595,,contar conmigo. Le aseguro que con el tiempo aprenderá a regular el volumen de...,contar conmigo.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0596,,emisión de su voz. Más adelante en este DVD le daremos consejos sobre cómo hablar en,emisión de su voz. Más adelante en este DVD le daremos consejos sobre cómo hablar en,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0597,,público utilizando un micrófono. También tendremos a un locutor profesional que nos revelará su,utilizando un micrófono también tendremos a un locutor profesional que nos revelará,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0598,,sus trucos. Pero en muchas ocasiones usted podrá hablar ante el auditorio sin,sus trucos. Pero en muchas ocasiones usted podrá hablar ante el auditorio siempre.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0599,,micrófono. En estos casos una buena ayuda puede ser realizar un ensayo previo.,micrófono. En estos casos una buena ayuda puede ser realizar un ensayo previo.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0600,,y que un amigo o asistente recorra la sala y verifique dónde está o no.,y que un amigo o asistente recorra la sala y verifique dónde está o no,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0601,,siendo escuchado y en base a esa información usted podrá dar con el nivel de volumen.,siendo escuchado y en base a esa información usted podrá dar con el nivel de volumen.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0602,,de emisión de voz que desea. Y tenga en cuenta que su volumen de voz va a disminuir,de emisión de voz que desea y tenga en cuenta que su volumen de voz va a,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0603,,"disminuir según la sala, según la distancia y también según la capacidad acústica.","disminuir según la sala, según la distancia y también según la capacidad acústica.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0604,,del lugar. Es decir que su voz sonará y se escuchará diferente si la prueba en,del lugar. Es decir que su voz sonará y se escuchará diferente si la prueba en un,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0605,,"una sala vacía y luego con público. Cuando esté el público dentro de la sala,","una sala vacía y luego con público. Cuando esté el público dentro de la sala,",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0606,,"usted deberá proyectar mejor su voz. Como solemos decir, deberá hablar ante la gente.",usted deberá proyectar mejor su voz como solemos decir deberá hablar,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0607,,del público fuerte y claro.,del público fuerte y claro.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0608,,Les agradezco la cordial bienvenida. Sé que tenemos muchos desafíos por delante y que juntos vamos a lograrlo.,"Les agradezco la cordial bienvenida, sé que tenemos muchos desafíos por delante y que juntos vamos a lograrlo.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0609,,Tengo un claro objetivo en mi gestión y es lograr posicionar a nuestra empresa dentro de las tres metas.,Tengo un claro objetivo en mi gestión y es lograr posicionar a nuestra empresa dentro de las tres...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0610,,del país. Sé que cuento con ustedes y ustedes pueden contar conmigo.,del país. Sé que cuento con ustedes y ustedes pueden contar conmigo.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0611,,La velocidad es otro recurso con el que se puede hacer un ejercicio.,La velocidad es otro recurso con la velocidad.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0612,,el que contamos para enriquecer nuestra oratoria. Algunos confunden velocidad con ritmo.,el que contamos para enriquecer nuestra oratoria. Algunos confunden velocidad con ritmo.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0613,,y por eso hablan muy rápido. Usted debe pensar en qué partes de su vida,y por eso hablan muy rápido. Usted debe pensar en qué partes de su...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0614,,discurso puede acelerar su exposición o a la inversa donde tiene que hacerlo un poco más,"su discurso puede acelerar su exposición o a la inversa, donde tiene que hacerlo un poco más.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0615,,más pausado. Hablar más rápido no significa que su discurso sea dinámico.,pausado. Hablar más rápido no significa que su discurso sea dinámico.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0616,,ni hablar pausado garantiza que usted será mejor aprendido por la audiencia.,ni hablar pausado garantiza que usted será mejor aprehendido por la audiencia.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0617,,Y aquí va de regalo otro truco. Escuche bien. Busque emocionar. Busque...,Y aquí va de regalo otro truco. Escuche bien. Busque emocionar. Busque...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0618,,"conmover a su público, toque el corazón, porque cuando se comunica desde el corazón","conmover a su público, toque el corazón, porque cuando se comunica desde el corazón",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0619,,"con su público, no hay ninguna barrera que no pueda vencer.","con su público, no hay ninguna barrera que no pueda vencer.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0620,,En esta unidad nos dedicamos al primero...,En esta unidad nos dedicamos al primero...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0621,,de los recursos externos para mejorar su oratoria. La voz. Recuerde...,de los recursos externos para mejorar su oratoria. La voz. Recuerde...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0622,,"que debemos tener en cuenta la respiración, la pronunciación, el volumen.","que debemos tener en cuenta la respiración, la pronunciación, el volumen...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0623,,y la velocidad. El balance de todos estos elementos es lo que le dará musicalidad.,y la velocidad el balance de todos estos elementos es lo que le dará musicalidad,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0624,,a su discurso y ayudará a establecer una mejor comunicación con sus oyentes.,a su discurso y ayudará a establecer una mejor comunicación con sus oyentes.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0625,,Otra clave fundamental acerca de la seguridad es la seguridad.,Otra clave fundamental acerca de...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
