source_id,clip_id,clip_name,large_text,turbo_text,cer,wer,length_ratio,status,notes
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0921,clip_0921,a seguir ilusionándonos con poco y nada pero hasta que no suceda eso va a ser,Vamos a seguir ilusionándonos con poco y nada. Pero hasta que no suceda eso va a ser.,0.0779,0.0625,1.0779,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0922,clip_0922,"Muy complicado salir de ahí Así que nada, Boca eliminó a la Copa","muy complicado salir de ahí, así que nada, Boca eliminó a la Copa",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0923,clip_0923,"Felicito a todos los chilenos, entiendo que tienen ganas.","Felicito a todos los chilenos, entiendo que tienen ganas.",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0924,clip_0924,"de burlarse y de reírse, y está perfecto porque es parte del folclore.",de burlarse y de reírse y está perfecto porque es parte del folclore y yo en ese sentido,0.2941,0.3846,1.2941,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0925,clip_0925,"sentido me la banco, yo estoy triste porque he perdido a Boca, pero cuando Boca gana o cuando River pierda...","sentido me la banco, yo estoy triste porque he perdido a Boca, pero cuando Boca gana o cuando Río pierda, me encanta.",0.1442,0.15,1.0865,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0926,clip_0926,"anda a cargar, así que cuando Boca pierde, tengo que dejar que me carguen.","anda a cargar, así que cuando Boca pierde, tengo que dejar que me carguen",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0927,clip_0927,porque es parte del folclore y creo que eso no tiene que parecer en el fútbol.,Porque es parte del folclore y creo que eso no le tiene que aparecer en el fútbol.,0.0519,0.125,1.0519,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0928,clip_0928,"Pero bueno, felicito por ganarnos, creo que nos ganaron bien.","Pero bueno, felicito por ganarnos, creo que nos ganaron bien.",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0929,clip_0929,Termina perdiendo por ser un equipo incapaz de poder ganarlo. Y bueno.,perdiendo por ser un equipo incapaz de poder ganarlo y bueno,0.1176,0.0833,0.8824,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0930,clip_0930,"Bueno, lamentablemente lo único que...","Bueno, lamentablemente lo único que...",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0931,clip_0931,Lo único que puedo decirles es que por lo menos salió campeón Belgrano.,"lo único que pude decirles es que por lo menos salió campeón Belgrano, porque...",0.1286,0.1538,1.0857,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0932,clip_0932,"Todo esto con River campeón para mí sería el triple del dolor, por lo menos.","Todo esto con River campeón para mí sería el triple del dolor, por lo menos.",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0933,clip_0933,"Esquivamos esa bala, pero bueno.","esquivamos esa bala, pero bueno.",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0934,clip_0934,"Pensando solamente en Boca, es un fracaso muy grande el que acabamos de ver.","Pensando solamente en Boca, es un fracaso muy grande el que acabamos de ver.",0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0937,clip_0937,análisis que seguramente sea entiendo yo que después el mundial así que,análisis que seguramente sea entiendo yo que después el mundial así que,0.0,0.0,1.0,computed,
f07__DAVOO_XENEIZE_OPINA_DE_BOCA_0_UNIVERSIDAD_CATOLICA,f07::DAVOO XENEIZE OPINA DE BOCA 0 UNIVERSIDAD CATOLICA::clip_0938,clip_0938,veremos todos están veremos,veremos todos tan veremos,0.1111,0.25,0.9259,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0000,clip_0000,bienvenida a una anécdota graciosa hoy les voy a contar una historia real como se dice story time algo que es real algo que pasó y que realmente casi terminó,bienvenida a una anécdota graciosa hoy les voy a contar una historia real como se dice story time algo que es real algo que pasó y que realmente casi terminó,0.0,0.0,1.0,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0001,clip_0001,De una manera muy trágica Porque fue un cago de risa Lo que pasó Es una de las anécdotas De las experiencias Que me han pasado en la vida Más raras Y quédense hasta el final del video Porque no lo van a ver,De una manera muy trágica Porque fue un cago de risa lo que pasó Es una de las anécdotas de las experiencias que me han pasado en la vida Más raras Y quédense hasta el final del video porque no lo van a...,0.0194,0.0227,0.9806,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0002,clip_0002,"Paso eso, antes que nada muchas gracias por Darnos un like al video, compartirlo con sus amigos Suscribirse al canal, activar la campanita, todo eso que ustedes saben Así que ponete comodo, comoda ahí en tu casa","paso eso. Antes que nada, muchas gracias por darnos gusta al video, compartirlo con sus amigos, suscribirte al canal, activar la campanita, todo eso que ustedes saben. Así que ponete cómodo, cómodo de ahí en tu casa.",0.068,0.1622,1.0049,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0003,clip_0003,"Porque te voy a contar el día que casi mato a mi tío A ver, no soy un asesino Pero lo que pasó provocó que él casi pierda la vida Así que empezamos Vamos a ver","Porque te voy a contar el día que casi mato a mi tío A ver, no soy un asesino Pero lo que pasó provocó que él casi pierda la vida Así que empezamos Vamos a...",0.0253,0.0278,0.9747,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0004,clip_0004,empezar por el principio obviamente para que entiendan bien la historia cómo fue qué pasó con quién estaba qué edad tenía cuando actualmente no me voy de vacaciones mucho con familias y cada,empezar por el principio obviamente para que entiendan bien la historia cómo fue qué pasó con quién estaba qué edad tenía cuando actualmente no me voy de vacaciones mucho con familias y cada,0.0,0.0,1.0,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0005,clip_0005,tanto un momento del verano capaz coincidimos están mis abuelos a mi mamá o mi papá mi hermano y es porque bueno pasó el tiempo soy más grande no vacacionamos en familia todos juntos a,"Tanto, un momento del verano Capaz coincidimos, están mis abuelos Va mi mamá o mi papá, mi hermano Y es porque, bueno, pasó el tiempo, soy más grande No vacacionamos en familia todos juntos",0.0163,0.0571,0.9946,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0006,clip_0006,"voy con amigos, así que cuando yo era chiquitito estoy hablando de cuando tenía menos de 10 años era un momento que íbamos de vacaciones todo el tiempo con mi familia y uno de nuestros lugares favoritos para ir a vacaciones",con amigos así que cuando yo era chiquitito estoy hablando de cuando tenía menos de 10 años era un momento que íbamos de vacaciones todo el tiempo con mi familia y uno de nuestros lugares favoritos,0.1126,0.122,0.8874,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0008,clip_0008,país de argentina así que en ese momento con mi familia íbamos todo el tiempo y la verdad que me encantaba y yo en ese momento no tenía mi hermano yo era chiquitito mi hermano todavía no existía,país de argentina así que en ese momento con mi familia íbamos todo el tiempo y la verdad que me encantaba y yo en ese momento no tenía mi hermano yo era chiquitito mi hermano todavía no existía y nuestras vacaciones,0.1134,0.0789,1.1134,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0009,clip_0009,momento se empezó a sumar a estas vacaciones estos viajes mi tío acá es cuando aparece en la historia en la anécdota y porque casi muere un día no bueno resulta que mi tío se empezó a,momento se empezó a sumar a estas vacaciones a estos viajes mi tío y acá es cuando aparece en la historia en la anécdota y por qué casi muere un día no bueno resulta que emitidos empezó,0.0765,0.2162,1.0109,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0013,clip_0013,acostumbramos a hacer muchas excursiones nos encantaba porque bueno había que recorrer el lugar así que me acuerdo perfecto el día de este accidente que excursión teníamos ese día habíamos,Nos acostumbrábamos a hacer muchas excursiones Nos encantaba porque bueno Había que recorrer el lugar Así que me acuerdo perfecto el día de este accidente Que excursión teníamos ese día Habíamos,0.0319,0.0667,1.0319,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0019,clip_0019,acuerdo perfecto así que fuimos y comimos un montón de tortas fritas que puede parecer un dato boludo esto un dato innecesario pero no es importante para que entiendas qué pasó con mi tío en el final de esta historia así que,acuerdo perfecto así que fuimos y comimos un montón de tortas fritas después va a ser un dato boludo esto un dato innecesario pero no es importante para que entiendas qué pasó con mi tío en el final de esta historia así que,0.0491,0.0952,0.9955,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0021,clip_0021,duchita estamos cansados la verdad tuvimos todo el día en la calle haciendo expulsiones que trepaba la montaña que esto que lo otro te re cansaba estamos cansados eran como,duchita estábamos cansados la verdad tuvimos todo el día en la calle haciendo excursiones que trepaba la montaña que esto que lo otro te recansaba estamos cansados y eran como,0.0407,0.1667,1.0174,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0022,clip_0022,padres dicen hey la verdad ni ganas de cocinar estuvimos todo el día la calle una paja tremenda porque no vamos a comprar a un supermercado compremos comida lista así que nos vamos,"Padres dicen, hey, la verdad, ni ganas De cocinar, estuvimos todo el día en la calle Una paja tremenda, ¿por qué no vamos a comprar A un supermercado? Compremos comida lista Así que nos vamos",0.0278,0.0909,1.0222,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0028,clip_0028,"He comido como tres empanadas fritas. Una mezcla tremenda, mucho frito. Y esto iba a terminar mal, eh. Boludeamos un rato, pusimos la tele, que una película, que no sé qué. Está hacia la hora de dormir, tipo 12.","Comido como tres empanadas fritas Una mezcla tremenda, mucho frito Y esto iba a terminar mal, eh Boludeamos un rato, pusimos la tele Que es una película, que no sé qué Hasta hace la hora de dormir, tipo 12",0.055,0.1026,1.0,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0030,clip_0030,bien y vieron cuando ustedes empiezan a soñar que no sé qué les está pasando algo y se les mezcla con el sueño o por ejemplo te estás haciendo pis realmente tomaste mucha agua y te fuiste a dormir,y vieron cuando ustedes empiezan a soñar que no sé qué les está pasando algo y se les mezcla con el sueño o por ejemplo te estás haciendo pis realmente tomate mucha agua y te fuiste dormir,0.0408,0.0769,0.9592,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0034,clip_0034,"Todo, no la apunté al inodoro Y terminé cagando todo el piso Y esto no se queda acá, lo que había hecho Me dio más asco de lo que ya tenía Y sin darme cuenta, pum, un vomitazo tremendo Ahí en el piso","todo, no le apunté al inodoro y terminé cagando todo el piso y esto no se queda acá, lo que había hecho me dio más asco de lo que ya tenía y sin darme cuenta ¡PUM! un vomitazo tremendo ahí en el piso",0.0051,0.0233,1.0,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0035,clip_0035,"Y yo con 10 años bien sincero sentado en ese inodoro dije Acabo de cagar, acabo de vomitar Y ya me siento bien No, no me siento mal Dije, me siento bien Me levanté cuidadosamente Y dije, bueno, chao","Y yo con 10 años, bien sincero, sentado en ese ñodoro Dije, acabo de cagar, acabo de vomitar Y ya me siento bien No, no me siento mal, dije, me siento bien Me levanté cuidadosamente Y dije, bueno, ya",0.0259,0.0513,0.9845,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0037,clip_0037,a dormir tranquilo. Pero no avisé nada y había dejado el baño todo cagado y todo vomitado. Así que estaba durmiendo lo más bien. Cuando de repente me despierto por un grito.,a dormir tranquilo. Pero no avisé nada y había dejado el baño todo cagado y todo vomitado. Así que estaba durmiendo lo más bien. Cuando de repente me despierto por un grito.,0.0,0.0,1.0,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0038,clip_0038,"cortina de la ducha, cosas cayéndose así que me levanto de la cama y también escucho a mi mamá, a mi papá cagándose de risa","cortina de la ducha, cosas cayéndose así que me levanto de la cama y también escucho a mi mamá, a mi papá cagándose de risa",0.0,0.0,1.0,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0040,clip_0040,"Claro que, yo cagué, vomité todo el baño y me fui a dormir Dejé todo el piso así Mi tío se levantó en la oscuridad, a la madrugada Al baño, y así descalzo Entró al baño, pisó todo, se resbaló","Claro que yo cagué Vomité todo el baño y me fui a dormir Dejé todo el piso así Mi tío se levantó en la oscuridad a la madrugada Al baño y así descalzo Entró al baño, pisó todo, se resbaló",0.0,0.0,1.0,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0042,clip_0042,Que nos estábamos riendo Y mi tío dijo ¿Quién fue el que hizo esto? ¿Cómo no avisaron? Así que en el medio del chastre Lo levantamos Y no podía caminar mi tío Y hablando en serio Con la calle,Lo que nos estábamos riendo. Y mi tío dijo. ¿Quién fue el que hizo esto? ¿Cómo no avisaron? Así que en el medio del enchastre lo levantamos. Y no podía caminar mi tío. Y hablando en serio con la caída.,0.0428,0.0769,1.0267,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0044,clip_0044,"locura, ese día casi lo hago mierda pero que pibe forro, como con 10 años voy a hacer eso, era obvio que alguien iba a entrar al baño y en la oscuridad iban a pisar ese chaste","locura, ese día casi lo hago mierda pero que pibe forro, como con 10 años voy a hacer eso, era obvio que alguien iba a entrar al baño y en la oscuridad iban a pisar ese luchaste",0.0116,0.027,1.0116,computed,
f08__EL_DIA_QUE_CASI_MATO_A_MI_TIO_An_cdota_real,f08::EL DIA QUE CASI MATO A MI TIO (Anécdota real)::clip_0045,clip_0045,"Así que amigos, quería compartir con ustedes esta anécdota Cada dato fue importante Porque todo lo que fuimos comiendo ese día Que fue una mezcla tremenda Hizo que me sienta muy mal Así que amigos, espero que les haya gustado esta anécdota Y les haya sacado una","Así que amigos, quería compartir con ustedes esta anécdota Cada dato fue importante Porque todo lo que fuimos comiendo ese día Que fue una mezcla tremenda Hizo que me sienta muy mal Así que amigos, espero que les haya gustado esta anécdota Y les haya sacado una...",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0000,clip_0000,"Y si estás suscripto, eso está muy bien En el día de hoy, yo estoy teniendo un brote Yo no me siento un poco bien, estoy como en un bajón de presión Entonces yo tengo que blanquearlo dentro","Y si estás suscripto, eso está muy bien En el día de hoy, yo estoy teniendo un brote Yo no me siento un poco bien, estoy como un bajón de presión Entonces yo tengo que blanquearlo dentro",0.0161,0.0263,0.9839,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0001,clip_0001,"Porque si no, este video no va ni para adelante ni para atrás.","Porque si no, este video no va a ir ni para adelante ni para atrás.",0.0833,0.1538,1.0833,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0002,clip_0002,"aceptar que en la vida hay crisis, o sea, la vida es lo bueno y la vida es lo malo, bueno, etcétera, etcétera, cosas que ya aprendimos, bueno, está bien, eso lo","aceptar que en la vida hay crisis, o sea, la vida es lo bueno y la vida es lo malo, etcétera, etcétera, cosas que ya aprendimos, bueno, está bien.",0.0861,0.0938,0.9139,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0005,clip_0005,"Sí, suscríbanse, hagan bienvenidos a Patreon, vamos a hablar de Milei, de Emilia, no sé, me dijeron que analice también Gran Hermano, por qué le está yendo mal y todo eso, hice toda una tesis al respecto.","Sí, suscríbanse y hagan miembros de Patreon. Vamos a hablar de Milei, de Emilia. No sé, me dijeron que analice también Gran Hermano, o por qué le está yendo mal, todo eso. Hice toda una tesis al respecto.",0.0769,0.1351,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0006,clip_0006,"Literal, de cómo le iba a ir mal a este gran hermano sin que antes le fuera mal. O sea, chicos, les pido por favor, no me subestimen. Hace un video, lo hice antes de que sucediera. Literal, vayan a verlo. Los invito. Un video de 40 minutos.","Literal, de cómo le iba a ir mal a este gran hermano sin que antes le fuera mal. O sea, chicos, les pido por favor, no me subestimen. Hace un video, lo hice antes de que sucediera. Literal, vayan a verlo. Los invito. Un video de 40 minutos.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0007,clip_0007,"Haciendo toda una tesis, ¿entendés? Para que después me digan Che, ¿por qué le estás yendo mal a este? Y bueno, ¿qué querés que te responda? Hay que calmarla Ven, ven Yo no los quiero tratar así, chicos Perdón, este no soy yo Sí, soy yo Soy yo","Un minuto, haciendo toda una tesis, ¿entendés? Para que después me digan, che, ¿por qué le estás yendo mal a este... Y bueno, ¿qué querés que te responda? Hay que calmarla. Ven, ven, yo no los quiero tratar así, chicos, perdón. Este no soy yo. Sí, soy yo. Soy yo.",0.0435,0.0417,1.0435,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0008,clip_0008,"Bueno, no se puede estar viendo el tiempo, loco Pará","estando, bueno, no se puede estar bien todo el tiempo, loco, pará",0.24,0.3,1.22,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0009,clip_0009,"Aparte sería un psicópata, te pasa algo y vos decís, jajaja, ¿dónde vivís?","Aparte sería un psicópata, te pasa algo y vos... ¿Dónde vivís?",0.1884,0.1538,0.8116,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0011,clip_0011,estar en agosto en Montevideo y Bariloche. Entradas en paulagustin.com.ar. Seguimos. A mí me sucede un evento que recién estuve pensando en cómo contarlo. Me sucede un evento que me afecta,estar en agosto en Montevideo y Bariloche. Entradas en paulagustin.com.ar. Seguimos. A mí me sucede un evento que recién estuve pensando en cómo contarlo. Me sucede un evento que me afecta.,0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0012,clip_0012,"Emocionalmente Del ámbito personal No tiene nada que ver con trabajo No tiene nada que ver con nada No es grave O sea, no es la muerte de nadie O sea, estamos todos bien Estamos bien los 33 Todo divino Pero me movió Entonces","emocionalmente, del ámbito personal, no tiene nada que ver con trabajo, no tiene nada que ver con nada. No es grave, no es la muerte de nadie, estamos todos bien, estamos bien los 33, todo divino. Pero, me movió.",0.0946,0.1136,0.9054,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0013,clip_0013,"O sea, llegó a moverme hasta antes, de la cabeza estoy hablando. Yo quedé medio como...","O sea, llegó a moverme, está antes de la cabeza estoy hablando. Entonces yo quedé medio como...",0.1481,0.125,1.0988,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0014,clip_0014,"Fue un brote psicótico con delirio místico Bueno, bien O sea, acabo de aterrizar Y estoy medio como que no sé qué está pasando Negación Bueno, negación ante el problema Qué sé yo Hablar con amigos Entonces","Fue un brote psicótico con delirio místico Bueno, bien, o sea, acabo de aterrizar Y estoy medio como que no sé qué está pasando Negación, bueno, negación ante el problema, qué sé yo Hablar con amigos",0.0446,0.027,0.9554,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0015,clip_0015,"Y yo hablo con Diana, una amiga, la conocen Diana Hernández, le digo, como bueno,","Y yo, o sea, hablo con Diana, una amiga, o sea, la conocen, Diana Hernández, le digo, como, bueno,",0.1579,0.2667,1.1579,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0016,clip_0016,"juntémonos porque aparte no nos teníamos que juntar porque no nos veíamos desde antes que yo fuera a España. Entonces le digo, juntémonos, me tenés que tener que decir, y tengo que contarte esto que me pasó, que me afectó este evento desafortunado, que me afectó emocionalmente, nivel que tuve que...","Juntémonos, aparte nos tenemos que juntar porque no nos veíamos desde antes que yo fuera a España. Entonces le digo, juntémonos, me tenéis que tengo que ser yo, y tengo que contarte esto que me pasó, que me afectó este evento desafortunado, que me afectó emocionalmente, nivel que tuve que...",0.069,0.1373,0.969,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0017,clip_0017,"con Victoria, ¿entendés? O sea, como, bueno, amiga, bueno, y nos tomamos un buen trago, dale, amigo, yo te doy","Con Victoria, ¿entendés? O sea, como, bueno, amiga Bueno, y nos tomamos un buen trago, dale, amigo Yo te doy",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0018,clip_0018,contar bueno que yo estoy por salir a juntarme con diana y me entero o sea que en realidad yo ya tendría que haber sabido esto sólo lo reconozco que yo viajaba ese mismo día a las 3 de la mañana,bueno estoy yo estoy por salir a juntarme con diana y me entero o sea que en realidad yo ya tendría que haber sabido esto solo lo reconozco es que yo viajaba ese mismo día a las 3 de la mañana,0.0825,0.0976,0.9897,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0019,clip_0019,"suspendió Diana, le dije, che, no, perdón, mirá, mañana, o sea, tengo que viajar hoy a las 3 de la mañana, mañana tengo función. No, o sea, le dije, perfecto, llevé a mi perro de urgencia a la misma","Suspendiendo a Diana le dije, che, no, perdón, mira, mañana, o sea, tengo que viajar hoy a las 3 de la mañana, mañana tengo función. No, o sea, le dije, perfecto, llevé a mi perro de urgencia a la de mi mamá,",0.0707,0.1538,1.0543,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0020,clip_0020,"Y mi mamá dijo, mamá, te llevo a Chester porque viajo mañana. No, mentira, mi mamá es la que me avisa. Mi mamá me avisa... No, no, no. O sea, si analizamos esto, por eso tampoco quiero contar tanto, porque, viste, Freud se hace un festín ante esto. La mesa está servida.","Y digo, mamá, te llevo a Chester porque viajo mañana. No, mentira, mi mamá es la que me avisa. Mi mamá me avisa, no, no, no. Si analizamos esto, por eso tampoco quiero contar tanto, porque, viste, Freud se hace un festín ante esto. La mesa está servida.",0.0598,0.0962,0.9442,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0022,clip_0022,"Yo no estoy bien, María Elena. Bueno, me clavo uno. ¿Por qué estoy yo hablando? Esto no es recomendar, es algo que me pasó. No digo ni que esté bien ni que esté mal, que claramente el alcohol es malo.","Yo no estoy bien, María Elena. Bueno, me clavo uno, qué sé yo, hablando. Esto no es recomendar, es algo que me pasó. No digo ni que esté bien ni que esté mal, que claramente el alcohol es mal.",0.0474,0.075,0.9579,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0023,clip_0023,cuatro de whisky. Cuatro de whisky o más porque tampoco en algún momento uno se deja acordar.,cuatro whisky cuatro whisky o más porque tampoco en algún momento uno se deja de acordar,0.0989,0.1765,0.967,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0024,clip_0024,"Y yo viajaba a las 3 de la mañana y en mi cabeza yo dije, cada vez que tomaba un whisky me parecía una idea más inteligente. Agarrar y decir, el próximo whisky voy a dormir como un bebé. Bueno.",Y yo viajaba a las 3 de la mañana y en mi cabeza yo dije Cada vez que tomaba un whisky me parecía una idea más inteligente Agarrar y decir el próximo whisky voy a dormir como un bebé Bueno,0.0,0.0,1.0,computed,
