titulo,clip,estado,ratio_deteccion,n_frames,texto
CADENA NACIONAL COMPLETA DE JAVIER MILEI tras el f,clip_0090,descartado,0.000,0,muchas gracias a todos que dios bendiga a todos los argentinos
CADENA NACIONAL COMPLETA DE JAVIER MILEI tras el f,clip_0091,descartado,0.025,99,que la fuerza del cielo nos acompañe y viva la patria
CADENA NACIONAL COMPLETA DE JAVIER MILEI tras el f,clip_0092,descartado,0.000,0,gracias a todos
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0000,ok,0.867,88,voy a antereccionar maria del cerro y ahora que hay un monton de gente en el chat les quiero decir algo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0001,ok,1.000,125,la vida aca voy a aparecer un hippie o esas finas que leen el horoscopo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0002,ok,1.000,100,pero la vida posta que se trata de energias
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0003,ok,1.000,200,entienden que estamos haciendo un stream a las 4 de la mañana en españa y tengo 24k de viewers hablando de futbol
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0004,ok,0.887,125,algo totalmente impensado estan saliendo todos los dias los rankings de twitch y a mi
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0005,ok,1.000,125,yo ya tengo 10 11 años de streamer no me interesa ranquear pero te la blanqueo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0006,descartado,0.675,100,me la sube aparecer en el mapa me la sube que me respeten
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0007,descartado,0.378,28,me la sube que diga ah este es cosco
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0008,ok,1.000,125,ah buena poronga 23k ojo me la sube sabe por que me la sube
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0009,ok,1.000,100,porque eso es mi historia por eso estoy donde estoy por eso soy main event
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0010,descartado,0.350,100,estoy robando estoy robando como main event y robando nasi
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0011,descartado,0.000,0,no me merezco un carajo ser main event
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0012,descartado,0.522,68,pero bueno de golpe tengo 23k
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0013,ok,1.000,150,ojo yo veo el numero y no les voy a negarme me motivo me motivo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0014,ok,0.983,100,las cosas estan saliendo bien y se los quiero agradecer si yo tuviera 5k de viewers igual estaria motivado
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0015,ok,1.000,100,igual diria gracias por mirarme
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0016,ok,0.989,150,porque yo agradecido por mas que sea 2 3 4 20 50 500 22000
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0017,ok,0.994,150,agraecido siempre pero vale destacar que en un momento critico porque es un momento critico para mi
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0018,ok,1.000,100,las cosas estan empezando a salir de nuevo despues de que llueve sale el sol
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0019,ok,1.000,75,ojo despues de que llueve sale el sol
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0020,ok,1.000,125,ahora solo me falta terminar el año ganando la velada enamorandome
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0021,ok,1.000,100,y eventualmente el año que viene planeando tener un hijo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0022,ok,1.000,75,ya esta vida cumplida
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0023,ok,1.000,75,me doy vuelta el juego de la vida no quiero mas nada
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0024,ok,1.000,150,tres hijos tres o dos un chico y una chica un hijo y una hija minimo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0025,ok,1.000,100,una novia que me ame que me valore que me quiera que me acompañe
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0026,ok,1.000,100,poder acompañarla yo que haga deporte pretensiones bajas no me importa lo demas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0027,ok,1.000,75,que si el culo que es esto no me importa no me importa
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0028,ok,1.000,100,se tiene un culito lindo mejor mejor
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0029,ok,1.000,75,pero yo prefiero que haga deporte que tenga culo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0030,ok,1.000,75,el culo un año y te cansas te da igual
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0031,ok,1.000,75,pero que haga deporte ir a verla imaginante que juega el futbol
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0032,ok,1.000,100,que juega el hockey la vas a ver gritar los goles la bancas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0033,ok,1.000,75,si estas triste estas triste si estas feliz estas feliz con ella
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0034,ok,1.000,75,todos necesitamos amor
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0035,ok,1.000,75,que el amor es lo mas lindo que hay lo mas lindo que hay
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0036,ok,1.000,75,no le tengan miedo al amor no hablan como hice este boludo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0037,ok,0.838,175,no hablan como hice este boludo yo tenia desde los 16 a los 23 y medio que conocia a mi ex
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0038,ok,1.000,125,desde los 16 a los 23 y medio yo pensaba que la vida era agarchar
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0039,ok,1.000,175,no piensen esa boludez algunos estamos destinados a amar y lo que nos gusta es amar
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0040,descartado,0.789,75,y ponernos de novios que yo me di cuenta tarde
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0041,ok,1.000,100,y otros estan destinados a ir de flor en flor
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0042,ok,1.000,75,cada uno ve pero no se cierren
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0043,ok,1.000,100,hay que cogerse a todas hay que sacarle punta
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0044,ok,1.000,75,son mentiras hay que experimentar todo hay que probar
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0045,ok,1.000,75,hay que ver donde te sentis mejor
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0046,ok,1.000,75,pero no tengan miedo de enamorarse boludo no tengan miedo de enamorar
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0047,ok,0.993,125,el amor es lo mas lindo que hay asi como es lo mas lindo de lo que mas duele
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0048,ok,0.989,75,la van a pasar mal tambien la van a pasar como el or
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0049,ok,1.000,75,van a llorar van a sufrir van a extrañar por que
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0050,ok,1.000,125,porque lo bueno duele el futbol es hermoso por ejemplo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0051,ok,1.000,125,una carrera de jugador de futbol lo que tiene de bueno y que todos queremos ser jugadores de futbol
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0052,ok,0.993,125,lo tiene de malo entonces para cada logro importante para cada anhelo importante
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0053,ok,1.000,75,lo importante como es amarte en una pareja en una relacion estable
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0054,ok,1.000,75,va a haber una contracara que es todo lo que tienes que luchar
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0055,ok,1.000,75,todo lo que tienes que sacrificar para poder tenerlo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0056,ok,1.000,125,lo bueno es dur el objetivo ideal te va a costar
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0057,ok,1.000,100,todo eso que anhelas y soñas si no te cuesta no vale nada
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0058,ok,1.000,150,y si cuesta mucho vale el triple por eso si se enamora metanle
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0059,ok,1.000,75,no importa la edad yo antes pensaba no no tenes 18 no te enamores
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0060,ok,1.000,75,enamorarte lo 18 te quieres enamorar lo 18 no no no
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0061,ok,0.967,75,te enamoras no es que te queres porque uno no elige te enamoras lo 18
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0062,ok,0.944,75,mandale mandale cumbia
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0063,ok,1.000,75,que te vas a mentir a vos mismo de que no estas enamorado
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0064,ok,0.867,75,de que no queres amar estas loco
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0065,ok,1.000,75,te puedes enamorar de cualquier edad yo pensaba que no yo pensaba que no
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0066,ok,0.978,75,yo pensaba no no no veo esta piba y listo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0067,ok,1.000,100,no la veo mas mira si me engancho y no puedo estar con tal otra
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0068,ok,1.000,100,que haces que haces para que te sirve estar con este y con esta
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0069,ok,1.000,125,y con este y con esta esa es la que nos cuentan que te cuentan para ser un macho alfa
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0070,ok,1.000,75,tiene que estar con 5 6 7 8 es mentira
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0071,ok,1.000,100,y a mi me encanta garchar como cualquier persona pero amigo estar de novio es otro level
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0072,ok,1.000,100,estar de novio es otro level despertarse todas las mañanas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0073,descartado,0.711,75,solo queriendo ver el mensaje de una persona
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0074,ok,0.913,114,eso es otro punto level amigo tu casilla llena de mensajes
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0075,ok,0.967,100,ojala no porque esas cosas no pasan pero tu casilla tiene 7 mensajes
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0076,ok,1.000,75,vos queres leer uno solo a vos te importa uno solo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0077,ok,0.842,100,cuando empezas la relacion a mi es la etapa de oro
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0078,ok,1.000,75,el primer año de relacion es la etapa de oro
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0079,ok,0.822,75,solo queres hablar con ella no la ves un dia la extrañas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0080,ok,0.867,125,se llega a ir de viaje y vas a estar todos los dias todos los dias
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0081,ok,0.992,100,comiendote las uñas intentando no ser pesado pero estar para ella
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0082,ok,1.000,75,llamandola pero sin romperle las pelotas y sin cagarle el viaje
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0083,ok,1.000,75,te vuelves loco para bien loco te enamoras
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0084,descartado,0.778,75,te vuelves loco por amor para bien para bien
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0085,ok,1.000,75,despues yo tengo una teoria de que las relaciones en general
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0086,ok,0.993,125,se desgastan y que uno no puede hacer nada mas que ir mutando la relacion
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0087,ok,1.000,75,y convirtiendola en lo que tenga que ser para que sobreviva
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0088,descartado,0.611,75,pero bueno el primer año nada lo que se disfruta
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0089,ok,1.000,75,lo que se disfruta mucho humo dice uno
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0090,ok,1.000,75,mucho humo no mucho humo no
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0091,ok,0.925,100,te lo digo de corazon cierro la charla del amor para eso el amor es lo mas lindo que hay
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0092,ok,1.000,75,mi orden de cosas es dormir
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0093,ok,1.000,150,hacer el amor comer cagar y coger
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0094,ok,0.867,75,porque hacer el amor y coger no es lo mismo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0095,descartado,0.727,125,no es lo mismo la unica forma de hacer el amor es amando
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0096,ok,1.000,75,si vos no amas a la otra persona no vas a poder hacer el del amor se lo juro
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0097,ok,0.983,100,bueno segun mi teoria eh segun mi teoria hay gente que dice
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0098,ok,0.975,100,yo puedo hacer el amor aunque aunque yo puedo hacer el amor con alguien
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0099,ok,1.000,75,aunque sea la primera vez que lo veo mentira
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0100,ok,0.808,100,para mi mentira para hacer el amor tenes que sentir amor
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0101,ok,1.000,75,imposible si no por eso en mi ranking lo vuelvo a decir
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0102,ok,0.842,99,cagar vale mas que coger cagar vale mas que coger
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0103,ok,1.000,100,coger esta super sobrevalorado hacer el amor es otro level
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0104,ok,1.000,100,eso si que vale eso si que vale y la paja uff es que la paja
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0105,ok,1.000,100,la paja top 3 si o si la paja top 3 si o si
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0106,ok,1.000,100,y lo ultimo que voy a decir porque hay muchos que estan poniendo que despues te rompen el corazon
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0107,ok,1.000,75,y que el amor trae una catastrofe
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0108,ok,1.000,100,sabes que pasa otro de mis mejores momentos fue cuando me rompieron el corazon
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0109,ok,1.000,75,a mi me rompieron el corazon y yo tuve otra de las mejores epocas de mi vida
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0110,ok,1.000,125,que saben cual fue la de recuperacion la de superacion
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0111,ok,1.000,100,la de amarse a uno mismo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0112,ok,1.000,125,os amas amas amas amas amas amas de golpe esa persona
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0113,ok,1.000,100,se va se va
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0114,ok,1.000,75,y todo ese amor que vos estabamos dando
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0115,ok,1.000,125,hace asi no sabe a donde ir no sabe a donde ir
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0116,ok,1.000,100,porque vos lo queres dar no te lo queres dar vos mismo vos te odias vos te odias
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0117,descartado,0.722,75,y preguntas y lloras a la noche
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0118,ok,0.978,75,y empezas por que se fue
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0119,ok,1.000,100,como no valora como no
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0120,ok,1.000,100,como no me quiere como no se quiere quedar conmigo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0121,ok,1.000,100,como no como no esta aca
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0122,ok,0.927,125,entonces todo ese amor que vos dabas y dabas y dabas todo ese amor
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0123,ok,0.900,125,la interferencia todo ese amor que vos dabas y dabas y dabas no va a ningun lado
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0124,ok,1.000,100,porque ya no hay nadie aqui a andar de amor pero que pasa
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0125,ok,1.000,100,depresion estas mal no sali de tu casa
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0126,ok,1.000,75,tenes barba te queres en las pelas en la chota
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0127,ok,1.000,75,normal te sentis triste te sentis mal
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0128,ok,1.000,75,hasta aqui un dia haces el clic
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0129,ok,1.000,75,y eso es lo importante de cuando termine una relacion mucho me viene a preguntar aca
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0130,ok,1.000,125,corte con mi novia estoy remal se que es una catastrofe pero despues de la catastrofe
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0131,ok,1.000,75,viene una etapa increible para nosotros
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0132,ok,1.000,100,saben cual es cuando hacemos el duelo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0133,ok,1.000,75,cuando nos tomamos nuestro tiempo cuando lloramos lloramos lloramos
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0134,ok,1.000,75,y de golpe nos damos cuenta que todo ese amor
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0135,ok,0.858,100,que estabamos dando sigue ahi lo agarras lo agarras lo agarras
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0136,ok,0.908,100,lo agarras lo agarras lo agarras y te lo metes adentro
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0137,ok,1.000,125,y sabes que haces te juntas con los pibias te pones el bol corre corre corre
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0138,ok,0.944,75,vas al gimnasio te pones mejor te cuidas con las comidas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0139,ok,1.000,125,empiezas a tomar un poco menos alcohol empiezas a dejar de voludiar saliendo todos los dias
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0140,ok,0.960,125,salir es una paron esta sobrevaloradisimo salir te empiezas a juntar con amigos
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0141,ok,1.000,100,empiezas a repartir ese amor en toda la gente que sigue ahi
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0142,ok,1.000,75,porque vos tenes una novia y yo te banco
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0143,ok,1.000,75,la novia te quita sin querer tiempo para tus amigos
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0144,ok,1.000,75,la novia te quita sin querer tiempo para tu vida
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0145,ok,0.933,100,para el gimnasio para no se jugar al futbol para hacer tu hobby lo que te gusta te lo quita
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0146,ok,1.000,100,por que porque vos queres pasar tiempo con ella esta buenisimo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0147,ok,1.000,100,pero cuando esa persona se va se reparte la baraja de nuevo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0148,ok,0.967,100,con una persona menos se fue tu amor hay una carta mas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0149,descartado,0.600,100,esa carta la partis en 10 y la repartis en todos los lugares que faltan
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0150,ok,1.000,100,en todos los pibes que siguen ahi en todos tus amigos que te siguen mancando
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0151,ok,1.000,100,y en vez de decirle no no puedo ir a comer no no puedo ir a comer jorgeito
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0152,ok,1.000,100,porque tengo que quedarme viendo una peli con mi novia
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0153,ok,1.000,100,vamos a comer de nuevo vamos a comer
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0154,ok,0.942,100,vamos a comer dale vamos a comer amigo posta una de las mejores etapas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0155,ok,0.942,100,que tuve yo fue cuando termine mi relacion y tenia tiempo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0156,ok,0.875,100,para aprender todos los dias obviamente yo estuve muy mal cuando termine mi relacion
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0157,ok,1.000,100,mi somierda mi somierda me desoriento yo proyectaba
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0158,ok,1.000,100,todo ahi porque bueno viste pero una persona como yo que nunca tuvo novia
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0159,ok,1.000,100,de igual que siente que hay una sola persona en el mundo que vas a amar ojala no sea asi
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0160,ok,1.000,100,pues yo eso pensaba yo entonces yo literalmente
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0161,ok,1.000,100,dije se acabo el mundo para mi literal se acabo el mundo para mi
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0162,ok,1.000,100,no va a haber otra igual no va a haber nunca otra persona igual no voy a conseguir
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0163,ok,1.000,100,nunca una persona asi nunca y pensaba eso y pensaba eso
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0164,ok,1.000,100,y pensaba eso y lloraba y hablaba con mis amigos que le mando un saludo a los chicos de quino de combo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0165,ok,1.000,100,que me habran fumado de no ya soy viejo no voy a conseguir
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0166,ok,1.000,100,otra persona etcetera etcetera etcetera amigo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0167,ok,1.000,100,se termina y te puedo asegurar
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0168,ok,0.817,100,que sufris sufris sufris un dia basta un dia te cansas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0169,ok,1.000,100,y ahi te convertis en supras alla
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0170,ok,0.883,100,los hombres del chat me van a entender
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0171,ok,0.958,100,bien en la fase 2 la fase 2 cual es
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0172,descartado,0.700,92,arranco el gimnasio empiezo a comer bien me pongo las pilas con las cosas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0173,ok,1.000,100,que me gustan si deje la facultad si me falta unas materias la reanudo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0174,ok,1.000,100,por que porque la vida sigue y sabes que teneis que hacer cuando la vida sigue
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0175,ok,0.850,100,sobrevivir que sobrevivir ponerte las pilas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0176,ok,1.000,100,en todo y volver a tener
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0177,ok,1.000,100,una vida social y eventualmente volver a conseguir al amor de tu vida
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0178,ok,1.000,100,como se consigue al amor de tu vida estando hecho mierda con barba todo abandonado
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0179,ok,1.000,100,o poniendote las pilas con tu vida y haciendote cargo obviamente
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0180,ok,1.000,100,haciendote cargo entonces cuando te viene ese pensamiento
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0181,ok,0.975,100,de que la vida sigue y de que ese amor se fue todo es nuevo volves a estar alla arriba
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0182,descartado,0.775,100,te lo juro que es increible a mi me paso volvi a extremear como un enfermo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0183,ok,1.000,100,meti al gim como nunca empece una dieta nueva
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0184,ok,0.925,100,no tengas miedo no tengas miedo se termina una relacion
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0185,ok,0.867,95,es una paja duela un monton pero termina
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0186,descartado,0.683,100,y empieza otra etapa empieza otra cosa
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0187,ok,1.000,100,la vida esta llena de quilombos
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0188,ok,0.983,100,que te generan una fortaleza a la larga
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0189,ok,1.000,100,perdiste una relacion vendra otra perdiste una relacion fortaleciste
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0190,ok,1.000,100,todas las que te quedaron perdiste un amigo porque no es solo perder una novia
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0191,ok,1.000,100,a veces perdes un amigo fortaleces cuatro amigos
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0192,ok,1.000,100,que siguen ahi y que te estan bancando uno se mando una cagada
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0193,ok,0.983,100,nunca mas gil pero hay cuatro que siguen siendo hermanos
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0194,ok,1.000,100,y a esos hermanos todo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0195,ok,1.000,100,charlasad no no charla motivadora loco bueno gente
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0196,ok,1.000,100,vamos a ver el tema maria de serra queria que sepan
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0197,ok,1.000,100,que me gusta hablar con ustedes que me gusta darles un consejo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0198,ok,0.983,100,y yo ya se que parezco joven porque me cuido bien
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0199,ok,1.000,100,y porque no tomo alcohol que tambien la recomiendo que no sean pelotudos no tomen alcohol
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0200,ok,0.983,100,el alcohol es una mierda y el alcohol
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0201,ok,1.000,100,es una mierda yo ustedes saben lo que quieran porque es su cuerpo
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0202,ok,1.000,100,su salud pero yo nunca nada
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0203,ok,1.000,100,solo cuando salio campeon a seleccion un ferneo y algunas cositas
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0204,ok,0.875,100,pero nunca nada porro no tampoco
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0205,ok,1.000,100,el porro esta bien dice uno en el chat para mi el porro no esta bien
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0206,ok,0.958,100,perdon disculpeme para mi queres fumar un porro te banco
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0207,ok,1.000,100,te respeto y para mi
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0208,ok,0.950,100,en mi vida el porro no esta bien no me importa si es natural
