applied_at,video_id,clip_id,action,confidence,patch_count,text_before,text_after,reason,notes
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0774,patch,medium,1,La ropa es otro elemento a tener en cuenta ante su aparición pública en el mundo.,La ropa es otro elemento a tener en cuenta ante su aparición pública en el mundo de la,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0775,keep,high,0,televisión. En televisión es conveniente evitar los colores brillantes o chillones.,televisión. En televisión es conveniente evitar los colores brillantes o chillones.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0776,patch,high,1,especialmente el blanco y el rojo. Evite también las rayas finas y cuadras.,especialmente el blanco y el rojo. Evite también las rayas finas y cuadros.,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0777,keep,medium,0,"muy pequeños, porque algunas tramas y texturas provocan ciertos efectos ópticos indeseables.","muy pequeños, porque algunas tramas y texturas provocan ciertos efectos ópticos indeseables.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0778,keep,medium,0,en los formatos de video. Sabemos que ir a un programa de televisión,en los formatos de video. Sabemos que ir a un programa de televisión,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0779,keep,high,0,puede ser un momento de tensión pero delante de las cámaras busque actuar con naturalidad,puede ser un momento de tensión pero delante de las cámaras busque actuar con naturalidad,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0780,keep,medium,0,sientase como si estuviese en el living de su casa hablando con amigos sobre el tema,sientase como si estuviese en el living de su casa hablando con amigos sobre el tema,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0781,keep,medium,0,"del que usted es especialista. Siempre hable mirando a quien lo entrevista, no a la persona.","del que usted es especialista. Siempre hable mirando a quien lo entrevista, no a la persona.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0782,keep,high,0,cámara a menos que éste le pida que se dirija al público ahí sí puede mirar directa,cámara a menos que éste le pida que se dirija al público ahí sí puede mirar directa,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0783,keep,medium,0,a la cámara y hablarle a los espectadores y luego siga mirando al periodista.,a la cámara y hablarle a los espectadores y luego siga mirando al periodista.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0784,keep,medium,0,"Y si, por ejemplo, tiene que emitir un mensaje de condolencias o pedir disculpas al público.","Y si, por ejemplo, tiene que emitir un mensaje de condolencias o pedir disculpas al público.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0785,patch,medium,1,"o dar un mensaje solidario, es el momento de utilizar todo lo que he aprendido respecto a la salud.","o dar un mensaje solidario, es el momento de utilizar todo lo que he aprendido respecto",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0786,keep,high,0,a tonos de voz y miradas y hacerlo en este caso en particular dirigiéndose en ese,a tonos de voz y miradas y hacerlo en este caso en particular dirigiéndose en ese,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0787,keep,medium,0,instante a la cámara es como si hablara frente a frente a la gente,instante a la cámara es como si hablara frente a frente a la gente,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0788,patch,medium,1,los ojos de los que deseas llegar.,a los ojos de los que desea llegar.,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0789,keep,high,0,El recurso audiovisual es la utilización de diversos elementos técnicos,El recurso audiovisual es la utilización de diversos elementos técnicos,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0790,patch,medium,1,que lo ayudarán a ejemplificar la información de su discurso y contribuirán a la construcción de la sociedad.,que lo ayudarán a ejemplificar la información de su discurso y contribuirán a la,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0791,keep,medium,0,"comprensión de esta, pero su uso tiene que ser aplicado con sumo criterio.","comprensión de esta, pero su uso tiene que ser aplicado con sumo criterio.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0792,keep,high,0,"Si bien la aplicación de estos recursos hace la presentación más atrayente,","Si bien la aplicación de estos recursos hace la presentación más atrayente,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0793,keep,high,0,no deben sustituir la información que pueda ser transmitida verbalmente.,no deben sustituir la información que pueda ser transmitida verbalmente.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0794,keep,medium,0,"Recuerde siempre que esto es solamente un complemento, un recurso, una ayuda.","Recuerde siempre que esto es solamente un complemento, un recurso, una ayuda.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0795,keep,medium,0,"su discurso. Puede ser utilizado para hacer comparaciones numéricas, presentar","su discurso. Puede ser utilizado para hacer comparaciones numéricas, presentar",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0796,keep,high,0,"datos estadísticos, exponer datos técnicos o científicos, demostrar un nuevo producto.","datos estadísticos, exponer datos técnicos o científicos, demostrar un nuevo producto.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0797,keep,high,0,"mostrar un organigrama, proyectar un video y tantas otras aplicaciones.","mostrar un organigrama, proyectar un video y tantas otras aplicaciones.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0798,keep,high,0,Repasemos ahora los recursos audiovisuales más usados.,Repasemos ahora los recursos audiovisuales más usados.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0799,keep,high,0,"de ellos es el pizarrón, el antiguo pizarrón negro con la tiza o el moderno blanco.","de ellos es el pizarrón, el antiguo pizarrón negro con la tiza o el moderno blanco.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0800,patch,medium,1,"El pizarrón nos brinda la posibilidad de la espontaneidad, pudiendo ser un poco más","con marcadores. El pizarrón nos brinda la posibilidad de la espontaneidad, pudiendo",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0801,keep,medium,0,incluir informaciones no previstas. Puede apuntar algunas palabras claves que fueron,incluir informaciones no previstas. Puede apuntar algunas palabras claves que fueron,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0802,keep,medium,0,surgiendo del intercambio con el público o hacer anotaciones rápidas. Lo negativo es...,surgiendo del intercambio con el público o hacer anotaciones rápidas. Lo negativo es...,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0803,keep,high,0,"Por un lado, el tiempo que consume de nuestra presentación al tener que escribir o dibujar.","Por un lado, el tiempo que consume de nuestra presentación al tener que escribir o dibujar.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0804,keep,medium,0,"el caso de la tiza, la suciedad que le va a quedar en sus manos. Es un recurso limitado a ambientes","el caso de la tiza, la suciedad que le va a quedar en sus manos. Es un recurso limitado a ambientes",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0805,keep,high,0,pequeños porque requiere que todo el mundo lo vea. Los carteles.,pequeños porque requiere que todo el mundo lo vea. Los carteles.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0806,keep,high,0,"Los carteles son reaprovechables y también son económicos, pero están limitados a...","Los carteles son reaprovechables y también son económicos, pero están limitados a...",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0807,keep,high,0,"ambientes pequeños, ya que carteles muy grandes va a ser difícil de manipularlos.","ambientes pequeños, ya que carteles muy grandes va a ser difícil de manipularlos.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0808,keep,medium,0,Otro elemento es el rotafolio o también conocido como papelógrafo.,Otro elemento es el rotafolio o también conocido como papelógrafo.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0809,keep,high,0,"Es una especie de bloc de hojas fijado a un caballete, donde uno va girando las páginas.","Es una especie de bloc de hojas fijado a un caballete, donde uno va girando las páginas.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0810,keep,high,0,con la información. También es un recurso limitado a ambientes pequeños.,con la información. También es un recurso limitado a ambientes pequeños.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0811,keep,medium,0,"El folleto y las carpetas informativas son un buen material de aclaración y consulta. En este caso,","El folleto y las carpetas informativas son un buen material de aclaración y consulta. En este caso,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0812,keep,medium,0,tenga en cuenta cuándo las entrega y si contienen información que acompañe a su presentación.,tenga en cuenta cuándo las entrega y si contienen información que acompañe a su presentación.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0813,keep,high,0,Usted deberá guiar al público para que lo sigan a su ritmo y no se distraigan.,Usted deberá guiar al público para que lo sigan a su ritmo y no se distraigan.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0814,keep,high,0,"Los modelos y objetos, como maquetas o muestras de un producto,","Los modelos y objetos, como maquetas o muestras de un producto,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0815,keep,high,0,También son otro recurso útil en algunas presentaciones. Tienen la ventaja de ser reales.,También son otro recurso útil en algunas presentaciones. Tienen la ventaja de ser reales.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0816,keep,high,0,de poder tocarlas y manipularlas. Debe tener en cuenta exponerlos en el momento inmediato.,de poder tocarlas y manipularlas. Debe tener en cuenta exponerlos en el momento inmediato.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0817,keep,high,0,y recogerlos cuando pase a otro asunto para no distraer la atención.,y recogerlos cuando pase a otro asunto para no distraer la atención.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0818,keep,high,0,"El video es un recurso muy utilizado, ya sea a través de un televisor,","El video es un recurso muy utilizado, ya sea a través de un televisor,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0819,keep,medium,0,o de una pantalla de proyección. La elección del soporte de visualización depende de la calidad del video.,o de una pantalla de proyección. La elección del soporte de visualización depende de la calidad del video.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0820,keep,high,0,del tamaño de la sala. La mayoría de las salas cuentan con un televisor y un,del tamaño de la sala. La mayoría de las salas cuentan con un televisor y un,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0821,keep,high,0,"un reproductor de DVD y otros sistemas audiovisuales. El video, como usted sabe,","un reproductor de DVD y otros sistemas audiovisuales. El video, como usted sabe,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0822,keep,medium,0,Facilita la comunicación de ideas al combinar la imagen y el sonido sobre cualquier tema.,Facilita la comunicación de ideas al combinar la imagen y el sonido sobre cualquier tema.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0823,patch,medium,1,Es útil también para poder entregar copias de este material que hoy puede hacerse en el centro de la ciudad.,Es útil también para poder entregar copias de este material que hoy puede,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0824,keep,high,0,hacerse a un bajo costo tanto en DVD como en otros formatos en permanente actualización.,hacerse a un bajo costo tanto en DVD como en otros formatos en permanente actualización.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0825,keep,medium,0,Sus desventajas son que necesita un ambiente convenientemente iluminado y conectado al sistema de luz.,Sus desventajas son que necesita un ambiente convenientemente iluminado y conectado al sistema de luz.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0826,keep,medium,0,"de sonido. Y si usted tiene que producir el material del video por terceros, tiene un costo de...","de sonido. Y si usted tiene que producir el material del video por terceros, tiene un costo de...",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0827,keep,medium,0,de medio a elevado y por supuesto necesita un tiempo de producción.,de medio a elevado y por supuesto necesita un tiempo de producción.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0828,keep,high,0,Recién le mencionaba que el video puede proyectarse con un cañón o proyector de video.,Recién le mencionaba que el video puede proyectarse con un cañón o proyector de video.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0829,keep,high,0,Este proyecta la imagen sobre una pantalla que puede variar de tamaño.,Este proyecta la imagen sobre una pantalla que puede variar de tamaño.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0830,keep,medium,0,útil en medianos y grandes auditorios. Al proyector no solo podemos conectar,útil en medianos y grandes auditorios. Al proyector no solo podemos conectar,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0831,keep,medium,0,"un DVD, sino también una computadora portátil y múltiples sistemas audiovisuales que","un DVD, sino también una computadora portátil y múltiples sistemas audiovisuales que",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0832,keep,medium,0,existen y que se están creando y lanzando permanentemente y a través de ella,existen y que se están creando y lanzando permanentemente y a través de ella,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0833,keep,high,0,"de estas proyecciones, usted puede mostrar documentos, gráficos, planillas, fotografías.","de estas proyecciones, usted puede mostrar documentos, gráficos, planillas, fotografías.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0834,keep,high,0,y hasta presentaciones animadas utilizando los diferentes programas.,y hasta presentaciones animadas utilizando los diferentes programas.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0835,keep,high,0,que seguramente usted utiliza habitualmente y seguro ya tiene cargados.,que seguramente usted utiliza habitualmente y seguro ya tiene cargados.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0836,keep,medium,0,"en su computadora. Actualmente, a través del proyector y la computadora,","en su computadora. Actualmente, a través del proyector y la computadora,",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0837,patch,medium,1,Reemplazamos al viejo proyector de diapositivas que seguramente muchos recuerdan y al retro proyector.,Reemplazamos al viejo proyector de diapositivas que seguramente muchos recuerdan y al retroproyector.,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0838,patch,medium,1,"proyector. Elementos que por supuesto también pueden utilizarse, pero es más simple y económico.","Elementos que por supuesto también pueden utilizarse, pero es más simple y económico.",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0839,keep,medium,0,hacerlo actualmente desde su computadora.,hacerlo actualmente desde su computadora.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0840,keep,medium,0,algunos de estos recursos que les mencionamos pensando en cuál es el más efectivo.,algunos de estos recursos que les mencionamos pensando en cuál es el más efectivo.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0841,keep,medium,0,para su presentación y teniendo en cuenta sus posibilidades económicas de tiempo y de experiencia.,para su presentación y teniendo en cuenta sus posibilidades económicas de tiempo y de experiencia.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0842,keep,high,0,"espacio en el que realizará su discurso, le hago algunas recomendaciones para preparar","espacio en el que realizará su discurso, le hago algunas recomendaciones para preparar",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0843,keep,high,0,"el material. Primero, utilice títulos que definan el asunto.","el material. Primero, utilice títulos que definan el asunto.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0844,patch,medium,1,"Segundo, use leyendas para explicar las imágenes. Tercero, escríbelas.","Segundo, use leyendas para explicar las imágenes. Tercero, escriba",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0845,patch,medium,1,4. Mantenga un estilo visual atractivo y acorde con la cultura.,"con letras visibles. Cuarto, mantenga un estilo visual atractivo y acorde",corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0846,keep,high,0,al tema que está desarrollando. 5. Use colores pero sin abusar.,al tema que está desarrollando. 5. Use colores pero sin abusar.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0847,keep,medium,0,6. Presente sólo una idea por cada pantalla que proyecte. 7.,6. Presente sólo una idea por cada pantalla que proyecte. 7.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0848,keep,high,0,cree frases cortas y con lo esencial relacionado con el mensaje que está transmitiendo.,cree frases cortas y con lo esencial relacionado con el mensaje que está transmitiendo.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0849,keep,medium,0,En esta unidad...,En esta unidad...,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0850,keep,high,0,conocimos los recursos especiales que usted puede utilizar para mejorar su discurso.,conocimos los recursos especiales que usted puede utilizar para mejorar su discurso.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0851,keep,medium,0,Les enseñamos nociones simples y fundamentales para la utilización del micrófono.,Les enseñamos nociones simples y fundamentales para la utilización del micrófono.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0852,patch,medium,1,Recuerde hablar a unos 10 centímetros del mismo y por debajo del nivel de su boca y siempre con la boca abierta.,Recuerde hablar a unos 10 centímetros del mismo y por debajo del nivel de su boca y siempre,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0853,keep,medium,0,frente al micrófono. También le dimos algunas claves para prepararse ante una,frente al micrófono. También le dimos algunas claves para prepararse ante una,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0854,keep,medium,0,entrevista en televisión y otros medios audiovisuales. Recuerde investigar sobre el programa.,entrevista en televisión y otros medios audiovisuales. Recuerde investigar sobre el programa.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0855,keep,medium,0,al que ha sido invitado. Durante la grabación recuerde mirar a quien lo entreviste.,al que ha sido invitado. Durante la grabación recuerde mirar a quien lo entreviste.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,large_turbo_disagree
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0856,keep,high,0,a menos que tenga que hablarle al público y ahí sí puede mirar a la cámara.,a menos que tenga que hablarle al público y ahí sí puede mirar a la cámara.,se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0857,keep,high,0,"Por último, le presentamos los distintos recursos audiovisuales con los que puede apoyar.","Por último, le presentamos los distintos recursos audiovisuales con los que puede apoyar.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0858,keep,high,0,"su discurso. Repasamos el valor del pizarrón, los carteles, el video.","su discurso. Repasamos el valor del pizarrón, los carteles, el video.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0859,keep,high,0,"El proyector, entre otros, todos con sus ventajas y sus desventajas.","El proyector, entre otros, todos con sus ventajas y sus desventajas.",se conserva selected_asr_text; no hay evidencia suficiente para una corrección segura.,
2026-07-09T00:29:10Z,OrwtPwftIi4,new_discovery::OrwtPwftIi4::clip_0860,patch,medium,1,Hemos llegado al final de estas nociones básicas que estoy seguro le ayudaron a la gente.,Hemos llegado al final de estas nociones básicas que estoy seguro le ayudaron,corrección puntual conservadora apoyada por turbo y/o contexto cercano.,Se corrigió solo el tramo con error claro de ASR.
