source_id,clip_id,split,speaker,n_frames,source_raw_text,llm_raw_text,suggested_text,action,confidence,char_change_ratio,word_change_ratio,risk_flags,validation_flags,review_status,notes,video_path,video_exists,txt_path,txt_exists,txt_matches_source
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0129,val,f04,75,y eso es lo importante de cuando termine una relacion mucho me viene a preguntar aca,y eso es lo importante de cuando termine una relacion mucho me viene a preguntar aca,y eso es lo importante de cuando termina una relacion muchos me vienen a preguntar aca,corrected,0.83,0.0235,0.1875,cambio_grande|correccion_inferida,,reject_suggestion,termina y muchos encajan con la construccion del contexto,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0129.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0129.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0130,val,f04,125,corte con mi novia estoy remal se que es una catastrofe pero despues de la catastrofe,corte con mi novia estoy remal se que es una catastrofe pero despues de la catastrofe,corte con mi novia estoy remal se que es una catastrofe pero despues de la catastrofe,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0130.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0130.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0131,val,f04,75,viene una etapa increible para nosotros,viene una etapa increible para nosotros,viene una etapa increible para nosotros,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0131.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0131.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0132,val,f04,100,saben cual es cuando hacemos el duelo,saben cual es cuando hacemos el duelo,saben cual es cuando hacemos el duelo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0132.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0132.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0133,val,f04,75,cuando nos tomamos nuestro tiempo cuando lloramos lloramos lloramos,cuando nos tomamos nuestro tiempo cuando lloramos lloramos lloramos,cuando nos tomamos nuestro tiempo cuando lloramos lloramos lloramos,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0133.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0133.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0134,val,f04,75,y de golpe nos damos cuenta que todo ese amor,y de golpe nos damos cuenta que todo ese amor,y de golpe nos damos cuenta que todo ese amor,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0134.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0134.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0135,val,f04,100,que estabamos dando sigue ahi lo agarras lo agarras lo agarras,que estabamos dando sigue ahi lo agarras lo agarras lo agarras,que estabamos dando sigue ahi lo agarras lo agarras lo agarras,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0135.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0135.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0136,val,f04,100,lo agarras lo agarras lo agarras y te lo metes adentro,lo agarras lo agarras lo agarras y te lo metes adentro,lo agarras lo agarras lo agarras y te lo metes adentro,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0136.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0136.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0137,val,f04,125,y sabes que haces te juntas con los pibias te pones el bol corre corre corre,y sabes que haces te juntas con los pibias te pones el bol corre corre corre,y sabes que haces te juntas con los pibes a jugar futbol corres corres corres,corrected,0.88,0.1634,0.4839,cambio_grande|correccion_inferida|requiere_video,cambio_grande_detectado,reject_suggestion,pibias y bol son errores claros segun contexto y evidencia auxiliar,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0137.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0137.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0138,val,f04,75,vas al gimnasio te pones mejor te cuidas con las comidas,vas al gimnasio te pones mejor te cuidas con las comidas,vas al gimnasio te pones mejor te cuidas con las comidas,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0138.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0138.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0139,val,f04,125,empiezas a tomar un poco menos alcohol empiezas a dejar de voludiar saliendo todos los dias,empiezas a tomar un poco menos alcohol empiezas a dejar de voludiar saliendo todos los dias,empezas a tomar un poco menos alcohol empezas a dejar de boludear saliendo todos los dias,corrected,0.94,0.0333,0.1875,jerga|correccion_inferida,,accept_correction,voludiar es error claro por boludear y se mantiene voseo,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0139.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0139.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0140,val,f04,125,salir es una paron esta sobrevaloradisimo salir te empiezas a juntar con amigos,salir es una paron esta sobrevaloradisimo salir te empiezas a juntar con amigos,salir es una paja esta sobrevaloradisimo salir te empezas a juntar con amigos,corrected,0.91,0.0385,0.1538,jerga|correccion_inferida,,accept_correction,paron es error claro por paja en el contexto,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0140.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0140.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0141,val,f04,100,empiezas a repartir ese amor en toda la gente que sigue ahi,empiezas a repartir ese amor en toda la gente que sigue ahi,empezas a repartir ese amor en toda la gente que sigue ahi,corrected,0.91,0.0085,0.0833,correccion_inferida,,accept_correction,se normaliza a voseo consistente del hablante,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0141.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0141.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0142,val,f04,75,porque vos tenes una novia y yo te banco,porque vos tenes una novia y yo te banco,porque vos tenes una novia y yo te banco,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0142.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0142.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0143,val,f04,75,la novia te quita sin querer tiempo para tus amigos,la novia te quita sin querer tiempo para tus amigos,la novia te quita sin querer tiempo para tus amigos,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0143.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0143.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0144,val,f04,75,la novia te quita sin querer tiempo para tu vida,la novia te quita sin querer tiempo para tu vida,la novia te quita sin querer tiempo para tu vida,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0144.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0144.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0145,val,f04,100,para el gimnasio para no se jugar al futbol para hacer tu hobby lo que te gusta te lo quita,para el gimnasio para no se jugar al futbol para hacer tu hobby lo que te gusta te lo quita,para el gimnasio para no se jugar al futbol para hacer tu hobby lo que te gusta te lo quita,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0145.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0145.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0146,val,f04,100,por que porque vos queres pasar tiempo con ella esta buenisimo,por que porque vos queres pasar tiempo con ella esta buenisimo,por que porque vos queres pasar tiempo con ella esta buenisimo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0146.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0146.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0147,val,f04,100,pero cuando esa persona se va se reparte la baraja de nuevo,pero cuando esa persona se va se reparte la baraja de nuevo,pero cuando esa persona se va se reparte la baraja de nuevo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0147.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0147.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0148,val,f04,100,con una persona menos se fue tu amor hay una carta mas,con una persona menos se fue tu amor hay una carta mas,con una persona menos se fue tu amor hay una carta mas,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0148.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0148.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0150,val,f04,100,en todos los pibes que siguen ahi en todos tus amigos que te siguen mancando,en todos los pibes que siguen ahi en todos tus amigos que te siguen mancando,en todos los pibes que siguen ahi en todos tus amigos que te siguen bancando,corrected,0.98,0.0132,0.0667,jerga,,accept_correction,mancando es error evidente por bancando,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0150.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0150.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0151,val,f04,100,y en vez de decirle no no puedo ir a comer no no puedo ir a comer jorgeito,y en vez de decirle no no puedo ir a comer no no puedo ir a comer jorgeito,y en vez de decirle no no puedo ir a comer no no puedo ir a comer jorgito,corrected,0.86,0.0068,0.0556,nombre_propio|correccion_inferida,,reject_suggestion,jorgeito parece error por diminutivo jorgito,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0151.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0151.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0152,val,f04,100,porque tengo que quedarme viendo una peli con mi novia,porque tengo que quedarme viendo una peli con mi novia,porque tengo que quedarme viendo una peli con mi novia,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0152.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0152.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0153,val,f04,100,vamos a comer de nuevo vamos a comer,vamos a comer de nuevo vamos a comer,vamos a comer de nuevo vamos a comer,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0153.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0153.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0154,val,f04,100,vamos a comer dale vamos a comer amigo posta una de las mejores etapas,vamos a comer dale vamos a comer amigo posta una de las mejores etapas,vamos a comer dale vamos a comer amigo posta una de las mejores etapas,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0154.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0154.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0155,val,f04,100,que tuve yo fue cuando termine mi relacion y tenia tiempo,que tuve yo fue cuando termine mi relacion y tenia tiempo,que tuve yo fue cuando termine mi relacion y tenia tiempo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0155.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0155.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0156,val,f04,100,para aprender todos los dias obviamente yo estuve muy mal cuando termine mi relacion,para aprender todos los dias obviamente yo estuve muy mal cuando termine mi relacion,para aprender todos los dias obviamente yo estuve muy mal cuando termine mi relacion,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0156.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0156.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0157,val,f04,100,mi somierda mi somierda me desoriento yo proyectaba,mi somierda mi somierda me desoriento yo proyectaba,me hizo mierda me hizo mierda me desoriento yo proyectaba,corrected,0.96,0.1296,0.5556,insulto|cambio_grande|repeticion,cambio_grande_detectado,reject_suggestion,mi somierda es error claro por me hizo mierda,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0157.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0157.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0158,val,f04,100,todo ahi porque bueno viste pero una persona como yo que nunca tuvo novia,todo ahi porque bueno viste pero una persona como yo que nunca tuvo novia,todo ahi porque uno viste una persona como yo que nunca tuvo novia,corrected,0.84,0.0504,0.1111,cambio_grande|correccion_inferida|requiere_video,,reject_suggestion,bueno viste pero no encaja y el contexto auxiliar indica uno viste una persona,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0158.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0158.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0159,val,f04,100,de igual que siente que hay una sola persona en el mundo que vas a amar ojala no sea asi,de igual que siente que hay una sola persona en el mundo que vas a amar ojala no sea asi,de golpe siente que hay una sola persona en el mundo que vas a amar ojala no sea asi,corrected,0.84,0.0465,0.0769,cambio_grande|correccion_inferida|requiere_video,,reject_suggestion,de igual que no encaja y el contexto auxiliar indica de golpe siente,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0159.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0159.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0160,val,f04,100,pues yo eso pensaba yo entonces yo literalmente,pues yo eso pensaba yo entonces yo literalmente,pues yo eso pensaba yo entonces yo literalmente,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0160.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0160.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0161,val,f04,100,dije se acabo el mundo para mi literal se acabo el mundo para mi,dije se acabo el mundo para mi literal se acabo el mundo para mi,dije se acabo el mundo para mi literal se acabo el mundo para mi,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0161.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0161.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0162,val,f04,100,no va a haber otra igual no va a haber nunca otra persona igual no voy a conseguir,no va a haber otra igual no va a haber nunca otra persona igual no voy a conseguir,no va a haber otra igual no va a haber nunca otra persona igual no voy a conseguir,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0162.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0162.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0163,val,f04,100,nunca una persona asi nunca y pensaba eso y pensaba eso,nunca una persona asi nunca y pensaba eso y pensaba eso,nunca una persona asi nunca y pensaba eso y pensaba eso,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0163.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0163.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0164,val,f04,100,y pensaba eso y lloraba y hablaba con mis amigos que le mando un saludo a los chicos de quino de combo,y pensaba eso y lloraba y hablaba con mis amigos que le mando un saludo a los chicos de quino de combo,y pensaba eso y lloraba y hablaba con mis amigos que le mando un saludo a los chicos de quino de combo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0164.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0164.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0165,val,f04,100,que me habran fumado de no ya soy viejo no voy a conseguir,que me habran fumado de no ya soy viejo no voy a conseguir,que me habran fumado de no ya soy viejo no voy a conseguir,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0165.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0165.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0166,val,f04,100,otra persona etcetera etcetera etcetera amigo,otra persona etcetera etcetera etcetera amigo,otra persona etcetera etcetera etcetera amigo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0166.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0166.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0167,val,f04,100,se termina y te puedo asegurar,se termina y te puedo asegurar,se termina y te puedo asegurar,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0167.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0167.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0168,val,f04,100,que sufris sufris sufris un dia basta un dia te cansas,que sufris sufris sufris un dia basta un dia te cansas,que sufris sufris sufris un dia basta un dia te cansas,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0168.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0168.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0169,val,f04,100,y ahi te convertis en supras alla,y ahi te convertis en supras alla,y ahi te convertis en super saiyan,corrected,0.86,0.1642,0.2857,jerga|cambio_grande|correccion_inferida,,reject_suggestion,supras alla parece error por referencia a super saiyan,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0169.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0169.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0170,val,f04,100,los hombres del chat me van a entender,los hombres del chat me van a entender,los hombres del chat me van a entender,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0170.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0170.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0171,val,f04,100,bien en la fase 2 la fase 2 cual es,bien en la fase 2 la fase 2 cual es,bien en la fase 2 la fase 2 cual es,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0171.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0171.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0173,val,f04,100,que me gustan si deje la facultad si me falta unas materias la reanudo,que me gustan si deje la facultad si me falta unas materias la reanudo,que me gustan si deje la facultad si me falta unas materias la reanudo,uncertain,0.36,0.0,0.0,correccion_inferida|posible_alucinacion,,reject_suggestion,la frase inicial parece dañada pero no hay alternativa segura,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0173.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0173.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0174,val,f04,100,por que porque la vida sigue y sabes que teneis que hacer cuando la vida sigue,por que porque la vida sigue y sabes que teneis que hacer cuando la vida sigue,por que porque la vida sigue y sabes que tenes que hacer cuando la vida sigue,corrected,0.89,0.0065,0.0625,correccion_inferida,,accept_correction,teneis es error claro frente al voseo del hablante,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0174.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0174.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0175,val,f04,100,sobrevivir que sobrevivir ponerte las pilas,sobrevivir que sobrevivir ponerte las pilas,sobrevivir que sobrevivir ponerte las pilas,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0175.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0175.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0176,val,f04,100,en todo y volver a tener,en todo y volver a tener,en todo y volver a tener,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0176.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0176.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0177,val,f04,100,una vida social y eventualmente volver a conseguir al amor de tu vida,una vida social y eventualmente volver a conseguir al amor de tu vida,una vida social y eventualmente volver a conseguir al amor de tu vida,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0177.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0177.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0178,val,f04,100,como se consigue al amor de tu vida estando hecho mierda con barba todo abandonado,como se consigue al amor de tu vida estando hecho mierda con barba todo abandonado,como se consigue al amor de tu vida estando hecho mierda con barba todo abandonado,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0178.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0178.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0179,val,f04,100,o poniendote las pilas con tu vida y haciendote cargo obviamente,o poniendote las pilas con tu vida y haciendote cargo obviamente,o poniendote las pilas con tu vida y haciendote cargo obviamente,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0179.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0179.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0180,val,f04,100,haciendote cargo entonces cuando te viene ese pensamiento,haciendote cargo entonces cuando te viene ese pensamiento,haciendote cargo entonces cuando te viene ese pensamiento,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0180.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0180.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0181,val,f04,100,de que la vida sigue y de que ese amor se fue todo es nuevo volves a estar alla arriba,de que la vida sigue y de que ese amor se fue todo es nuevo volves a estar alla arriba,de que la vida sigue y de que ese amor se fue todo es nuevo volves a estar alla arriba,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0181.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0181.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0183,val,f04,100,meti al gim como nunca empece una dieta nueva,meti al gim como nunca empece una dieta nueva,meti al gim como nunca empece una dieta nueva,uncertain,0.48,0.0,0.0,jerga|correccion_inferida,,reject_suggestion,posible error en meti al gim pero no hay confianza suficiente,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0183.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0183.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0184,val,f04,100,no tengas miedo no tengas miedo se termina una relacion,no tengas miedo no tengas miedo se termina una relacion,no tengas miedo no tengas miedo se termina una relacion,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0184.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0184.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0185,val,f04,100,es una paja duela un monton pero termina,es una paja duela un monton pero termina,es una paja duele un monton pero termina,corrected,0.9,0.025,0.125,jerga|correccion_inferida,,accept_correction,duela no encaja con la frase declarativa,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0185.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0185.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0187,val,f04,100,la vida esta llena de quilombos,la vida esta llena de quilombos,la vida esta llena de quilombos,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0187.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0187.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0188,val,f04,100,que te generan una fortaleza a la larga,que te generan una fortaleza a la larga,que te generan una fortaleza a la larga,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0188.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0188.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0189,val,f04,100,perdiste una relacion vendra otra perdiste una relacion fortaleciste,perdiste una relacion vendra otra perdiste una relacion fortaleciste,perdiste una relacion vendra otra perdiste una relacion fortaleciste,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0189.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0189.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0190,val,f04,100,todas las que te quedaron perdiste un amigo porque no es solo perder una novia,todas las que te quedaron perdiste un amigo porque no es solo perder una novia,todas las que te quedaron perdiste un amigo porque no es solo perder una novia,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0190.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0190.txt,True,True
