source_id,clip,original_roi_path,variant_roi_path,variant,shape,dtype,status,reason
Las y los estudiantes al frente - Entrevista a la,clip_0226,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0226.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0226.npz,lower_face_resized96,81x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0227,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0227.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0227.npz,lower_face_resized96,137x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0228,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0228.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0228.npz,lower_face_resized96,117x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0229,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0229.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0229.npz,lower_face_resized96,130x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0230,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0230.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0230.npz,lower_face_resized96,145x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0231,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0231.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0231.npz,lower_face_resized96,83x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0232,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0232.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0232.npz,lower_face_resized96,90x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0233,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0233.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0233.npz,lower_face_resized96,86x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0234,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0234.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0234.npz,lower_face_resized96,170x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0235,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0235.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0235.npz,lower_face_resized96,138x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0236,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0236.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0236.npz,lower_face_resized96,97x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0237,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0237.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0237.npz,lower_face_resized96,136x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0238,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0238.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0238.npz,lower_face_resized96,119x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0239,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0239.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0239.npz,lower_face_resized96,130x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0240,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0240.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0240.npz,lower_face_resized96,148x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0241,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0241.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0241.npz,lower_face_resized96,94x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0242,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0242.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0242.npz,lower_face_resized96,136x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0243,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0243.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0243.npz,lower_face_resized96,161x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0244,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0244.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0244.npz,lower_face_resized96,87x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0245,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0245.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0245.npz,lower_face_resized96,80x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0246,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0246.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0246.npz,lower_face_resized96,87x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0247,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0247.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0247.npz,lower_face_resized96,99x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0248,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0248.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0248.npz,lower_face_resized96,99x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0249,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0249.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0249.npz,lower_face_resized96,99x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0250,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0250.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0250.npz,lower_face_resized96,102x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0251,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0251.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0251.npz,lower_face_resized96,82x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0252,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0252.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0252.npz,lower_face_resized96,119x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0253,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0253.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0253.npz,lower_face_resized96,140x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0254,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0254.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0254.npz,lower_face_resized96,109x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0255,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0255.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0255.npz,lower_face_resized96,117x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0256,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0256.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0256.npz,lower_face_resized96,81x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0257,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0257.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0257.npz,lower_face_resized96,138x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0258,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0258.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0258.npz,lower_face_resized96,84x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0259,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0259.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0259.npz,lower_face_resized96,123x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0260,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0260.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0260.npz,lower_face_resized96,111x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0261,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0261.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0261.npz,lower_face_resized96,102x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0262,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0262.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0262.npz,lower_face_resized96,98x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0263,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0263.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0263.npz,lower_face_resized96,81x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0264,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0264.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0264.npz,lower_face_resized96,127x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0265,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0265.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0265.npz,lower_face_resized96,158x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0266,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0266.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0266.npz,lower_face_resized96,101x96x96,uint8,ok,
Las y los estudiantes al frente - Entrevista a la,clip_0267,data/processed/lip_rois/Las y los estudiantes al frente - Entrevista a la/clip_0267.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Las y los estudiantes al frente - Entrevista a la/clip_0267.npz,lower_face_resized96,152x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0004,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0004.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0004.npz,lower_face_resized96,108x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0005,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0005.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0005.npz,lower_face_resized96,124x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0007,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0007.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0007.npz,lower_face_resized96,97x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0008,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0008.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0008.npz,lower_face_resized96,147x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0009,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0009.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0009.npz,lower_face_resized96,110x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0010,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0010.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0010.npz,lower_face_resized96,113x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0011,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0011.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0011.npz,lower_face_resized96,145x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0012,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0012.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0012.npz,lower_face_resized96,129x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0013,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0013.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0013.npz,lower_face_resized96,130x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0014,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0014.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0014.npz,lower_face_resized96,129x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0015,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0015.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0015.npz,lower_face_resized96,105x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0016,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0016.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0016.npz,lower_face_resized96,152x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0018,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0018.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0018.npz,lower_face_resized96,119x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0019,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0019.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0019.npz,lower_face_resized96,108x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0020,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0020.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0020.npz,lower_face_resized96,117x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0021,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0021.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0021.npz,lower_face_resized96,112x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0022,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0022.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0022.npz,lower_face_resized96,117x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0023,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0023.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0023.npz,lower_face_resized96,153x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0024,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0024.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0024.npz,lower_face_resized96,103x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0025,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0025.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0025.npz,lower_face_resized96,120x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0026,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0026.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0026.npz,lower_face_resized96,103x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0030,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0030.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0030.npz,lower_face_resized96,170x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0031,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0031.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0031.npz,lower_face_resized96,81x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0032,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0032.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0032.npz,lower_face_resized96,135x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0033,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0033.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0033.npz,lower_face_resized96,93x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0034,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0034.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0034.npz,lower_face_resized96,82x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0035,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0035.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0035.npz,lower_face_resized96,88x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0036,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0036.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0036.npz,lower_face_resized96,94x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0037,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0037.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0037.npz,lower_face_resized96,80x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0038,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0038.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0038.npz,lower_face_resized96,82x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0039,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0039.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0039.npz,lower_face_resized96,154x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0040,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0040.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0040.npz,lower_face_resized96,89x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0042,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0042.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0042.npz,lower_face_resized96,164x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0043,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0043.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0043.npz,lower_face_resized96,83x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0044,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0044.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0044.npz,lower_face_resized96,130x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0045,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0045.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0045.npz,lower_face_resized96,139x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0046,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0046.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0046.npz,lower_face_resized96,96x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0047,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0047.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0047.npz,lower_face_resized96,133x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0048,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0048.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0048.npz,lower_face_resized96,125x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0050,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0050.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0050.npz,lower_face_resized96,114x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0051,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0051.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0051.npz,lower_face_resized96,124x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0052,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0052.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0052.npz,lower_face_resized96,99x96x96,uint8,ok,
Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e,clip_0053,data/processed/lip_rois/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0053.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/Los COCINEROS de TELEVISIÓN revelan sus SECRETOS e/clip_0053.npz,lower_face_resized96,143x96x96,uint8,ok,
